scd,gender,age_grp,employee_yn,prime_yn,weekday,weekday2,total_qty,total_amt,event_product,product_amt,category_amt
20230122146160,0,1,0,0,6,0,1,8.289288323000317,0,1,0
20230122146187,0,3,0,1,6,0,1,8.807621489536043,0,1,1
20230122146318,1,3,0,1,6,0,1,8.615226931687603,0,1,0
20230122146581,0,6,0,1,6,0,6,27.925122336742646,0,3,1
20230122146625,0,3,0,0,6,0,2,9.544023006988647,0,1,0
20230122146650,0,5,0,0,6,0,1,8.18646442942209,0,1,1
20230122146724,1,4,0,0,6,0,1,8.534836626588833,0,1,1
20230122146771,0,4,0,0,6,0,2,16.58609289375624,0,2,2
20230122146774,0,3,0,0,6,0,2,16.747403639126667,0,2,1
20230122146790,1,3,0,1,6,0,1,9.031094081699155,0,1,1
20230122146809,0,2,0,0,6,0,1,8.746557354543503,0,1,1
20230122146854,1,3,0,1,6,0,5,34.60359085622264,0,4,2
20230122146858,0,4,0,0,6,0,3,10.43055063239178,0,1,0
20230122146930,1,3,0,0,6,0,4,33.78763503247841,0,4,3
20230122146960,1,4,0,1,6,0,1,8.519390774959724,0,1,1
20230123146991,0,3,0,0,0,1,1,8.399760094524142,0,1,0
20230123147167,1,4,0,1,0,1,2,8.716207971151853,0,1,1
20230123147174,0,2,0,0,0,1,1,8.51919119407891,0,1,1
20230123147233,0,5,0,1,0,1,4,24.72196373838581,0,3,2
20230123147257,1,3,0,0,0,1,2,17.5360596189839,0,2,2
20230123147270,0,5,0,1,0,1,4,27.951066981235435,0,3,0
20230123147294,1,3,0,1,0,1,7,59.52284895274879,0,7,5
20230123147342,0,4,0,1,0,1,2,17.236275245118957,0,2,0
20230123147419,0,4,0,0,0,1,3,18.2773131685881,0,2,1
20230123147456,0,3,0,0,0,1,2,16.642972334598326,0,2,1
20230123147536,1,2,0,0,0,1,5,18.90075272307685,0,2,1
20230123147605,0,6,0,1,0,1,4,19.025161943055735,0,2,0
20230123147636,0,4,0,1,0,1,17,122.08378443280506,0,15,7
20230123147638,1,4,0,0,0,1,3,8.683554728631462,0,1,0
20230123147662,0,4,0,1,0,1,1,8.624970783589669,0,1,1
20230123147681,0,4,0,0,0,1,8,19.717175753472446,0,2,0
20230123147705,0,3,0,0,0,1,4,25.646190711845414,0,3,1
20230123147835,0,3,0,0,0,1,13,26.207529638272675,0,3,2
20230123147862,0,4,0,0,0,1,3,26.922184159287745,0,3,3
20230123147921,1,3,0,0,0,1,6,36.30590442277463,0,4,3
20230123148013,0,6,0,0,0,1,2,8.685922794690725,0,1,0
20230123148032,1,5,0,0,0,1,1,8.949884285777994,0,1,1
20230123148039,0,5,0,1,0,1,1,8.269756947532983,0,1,1
20230123148050,1,4,0,1,0,1,5,9.597709395814938,0,1,1
20230123148108,0,3,0,0,0,1,1,10.176411254012365,1,1,1
20230123148211,1,4,0,1,0,1,1,9.874985192063416,0,1,1
20230123148321,1,5,0,0,0,1,2,15.393814602391735,0,2,1
20230123148338,0,4,0,1,0,1,3,26.91738555783082,0,3,1
20230123148344,0,6,0,0,0,1,8,42.89380248523506,0,5,4
20230123148556,1,3,0,1,0,1,5,47.16305088175091,0,5,2
20230123148621,0,5,0,0,0,1,2,19.765490007935547,1,2,2
20230123148634,1,4,0,0,0,1,2,20.142728912256267,2,2,2
20230123148642,0,3,0,1,0,1,2,16.824767854647945,0,2,2
20230123148664,0,3,0,0,0,1,1,8.361007108226909,0,1,1
20230123148679,0,3,0,1,0,1,4,31.757958803921657,0,4,0
20230123148733,0,3,0,1,0,1,15,114.87350345984225,0,14,3
20230123148765,1,3,0,1,0,1,7,35.57426710823971,0,4,3
20230123148788,0,4,0,0,0,1,2,17.760614717967744,0,2,2
20230123148807,0,2,0,0,0,1,1,10.47872356423098,0,1,0
20230123148815,1,4,0,1,0,1,3,16.725122802614422,0,2,0
20230123148847,0,2,0,0,0,1,4,27.26130934137364,0,3,2
20230123148914,1,3,0,1,0,1,3,17.977678396852774,0,2,1
20230123148930,0,3,0,1,0,1,4,31.205917768420438,3,4,2
20230123148941,0,4,0,0,0,1,1,8.999125391527247,0,1,0
20230123148950,0,4,0,0,0,1,2,17.17175663260707,0,2,0
20230123148960,0,5,0,0,0,1,2,19.058274156656736,0,2,2
20230123148983,1,3,0,1,0,1,4,10.151245664614256,0,1,1
20230123149019,0,4,0,1,0,1,14,19.14432077583106,0,2,0
20230123149075,1,4,0,1,0,1,4,18.417801402624846,0,2,1
20230123149110,0,3,0,1,0,1,1,8.848222068371385,0,1,1
20230123149117,0,3,0,1,0,1,3,24.54415192109061,0,3,3
20230123149124,0,2,0,0,0,1,13,19.885047808175784,0,2,1
20230123149166,0,5,0,0,0,1,2,17.522535900092393,0,2,0
20230123149216,1,5,0,0,0,1,1,10.16972890675306,0,1,1
20230123149237,1,3,0,0,0,1,1,8.893023494394711,0,1,1
20230123149241,0,5,0,1,0,1,2,9.308374112247549,0,1,0
20230123149244,0,3,0,1,0,1,1,10.025837919813588,0,1,0
20230123149278,1,3,0,0,0,1,2,9.633448915256942,0,1,0
20230123149281,0,5,0,0,0,1,2,17.765061016867246,0,2,1
20230123149321,0,4,0,0,0,1,4,28.2263166573313,0,3,0
20230123149356,0,3,0,0,0,1,2,8.397508348470257,0,1,0
20230123149363,0,4,0,0,0,1,3,17.16063746317969,0,2,1
20230123149365,0,5,0,0,0,1,2,19.802431056503686,1,2,0
20230123149382,0,3,0,0,0,1,1,10.433321370472791,0,1,0
20230123149389,0,3,0,1,0,1,1,8.349957272040324,0,1,1
20230123149409,1,2,0,0,0,1,2,9.522080709521036,0,1,1
20230123149420,0,4,0,1,0,1,1,9.553433499191511,0,1,0
20230123149526,0,2,0,0,0,1,2,18.03090813695556,0,2,1
20230123149534,1,3,0,0,0,1,2,17.59282914017931,0,2,1
20230123149539,0,3,0,1,0,1,1,7.113142108707088,0,1,1
20230123149546,0,5,0,0,0,1,3,9.949464238776152,0,1,0
20230123149555,0,4,0,0,0,1,1,7.991592282068092,0,1,0
20230123149573,1,3,0,1,0,1,1,8.807621489536043,0,1,0
20230123149581,0,4,0,1,0,1,5,39.3195996790343,0,5,2
20230123149684,0,4,0,0,0,1,1,8.954156966583772,0,1,1
20230123149686,1,4,0,0,0,1,2,20.580785772121153,1,2,0
20230123149749,0,4,0,0,0,1,1,9.566685261452934,0,1,0
20230123149792,1,3,0,0,0,1,3,18.037033187698157,0,2,1
20230123149951,1,3,0,0,0,1,4,34.788206583823076,0,4,2
20230123149955,0,3,0,0,0,1,7,35.8449149294848,0,4,2
20230123149961,0,4,0,1,0,1,3,27.33299000293465,0,3,1
20230123149977,1,4,0,0,0,1,19,40.1074108970404,0,4,2
20230123150014,0,3,0,0,0,1,1,7.727094484779841,0,1,0
20230123150075,0,3,0,0,0,1,1,8.807022955925477,0,1,0
20230123150088,0,4,0,1,0,1,2,16.699371387918625,0,2,1
20230123150121,0,4,0,0,0,1,2,17.381198577362674,0,2,1
20230124150169,0,4,0,1,1,1,6,10.273152756513104,0,1,1
20230124150203,0,5,0,1,1,1,1,9.902887372464097,0,1,0
20230124150224,0,4,0,0,1,1,1,10.197909361850968,1,1,0
20230124150338,0,3,0,0,1,1,1,8.738895704934043,0,1,0
20230124150415,0,4,0,0,1,1,4,18.160150138304516,0,2,0
20230124150481,0,4,0,0,1,1,1,8.046869510959576,0,1,1
20230124150537,0,5,0,0,1,1,1,10.156306404160087,1,1,1
20230124150547,0,4,0,0,1,1,2,17.806129212273525,0,2,0
20230124150556,0,2,0,0,1,1,1,8.026170194946426,0,1,1
20230124150571,1,3,0,1,1,1,2,9.08239335764556,1,1,0
20230124150643,0,5,0,1,1,1,1,9.0953783535065,0,1,1
20230124150646,0,5,0,0,1,1,3,9.196748418456716,0,1,1
20230124150692,1,3,0,1,1,1,11,18.206672092107603,0,2,2
20230124150764,0,4,0,0,1,1,2,8.616314282284044,0,1,0
20230124150776,0,6,0,0,1,1,2,9.4796802501801,0,1,1
20230124150793,1,4,0,1,1,1,3,25.972680786448898,0,3,1
20230124150856,0,4,0,0,1,1,1,8.098338846189057,0,1,1
20230124150868,1,4,0,0,1,1,11,60.48791441879089,1,7,4
20230124150875,0,3,0,0,1,1,1,10.053673239300013,1,1,1
20230124150896,0,4,0,0,1,1,2,9.439306936593182,0,1,0
20230124150911,1,4,0,1,1,1,12,11.189975390433116,0,1,1
20230124150916,1,3,0,0,1,1,7,18.923075598446474,0,2,1
20230124150938,0,5,0,1,1,1,22,112.3250787222807,0,13,6
20230124150989,0,5,0,0,1,1,5,27.376377837343895,0,3,3
20230124150999,0,4,0,1,1,1,1,9.25874951118387,0,1,0
20230124151059,0,5,0,0,1,1,13,28.657713649384988,0,3,2
20230124151099,0,4,0,1,1,1,3,10.273739904888547,0,1,1
20230124151141,1,4,0,0,1,1,4,9.495594499353295,0,1,1
20230124151229,0,5,0,1,1,1,1,10.032715950543912,1,1,1
20230124151276,0,4,0,0,1,1,1,8.758883680017025,0,1,1
20230124151292,0,4,0,0,1,1,1,9.43946599496794,0,1,1
20230124151313,1,3,0,0,1,1,1,8.098338846189057,0,1,0
20230124151316,1,5,0,0,1,1,2,16.882759123167492,0,2,1
20230124151352,0,4,0,0,1,1,14,61.11346665766053,0,7,6
20230124151362,0,2,0,0,1,1,2,11.038126355768451,0,1,1
20230124151419,1,4,0,0,1,1,1,9.248117736310212,0,1,1
20230124151458,1,4,0,0,1,1,3,10.01931311804172,0,1,0
20230124151483,0,5,0,1,1,1,24,10.401835654791006,0,1,1
20230124151506,0,4,0,0,1,1,1,8.634086942887738,0,1,1
20230124151513,1,4,0,1,1,1,1,8.481566013773087,0,1,1
20230124151547,1,4,0,1,1,1,1,8.519390774959724,0,1,0
20230124151558,0,4,0,1,1,1,2,16.954024210802302,0,2,0
20230124151563,0,4,0,0,1,1,1,8.453827315794417,0,1,1
20230124151646,0,4,0,0,1,1,2,15.393814602391735,0,2,1
20230124151651,0,4,0,0,1,1,1,9.380420642347785,0,1,1
20230124151654,1,4,0,1,1,1,17,53.6366869538063,0,6,2
20230124151737,0,2,0,0,1,1,1,9.257319373170178,0,1,0
20230124151753,0,5,0,0,1,1,2,9.164191715950205,0,1,1
20230124151768,0,4,0,1,1,1,1,9.877810705746144,0,1,0
20230124151835,1,3,0,0,1,1,3,24.952374922684935,0,3,1
20230124151863,0,4,0,0,1,1,2,15.484664632631508,0,2,2
20230124151963,0,4,0,0,1,1,1,8.011355109161286,0,1,0
20230124152010,1,4,0,0,1,1,3,25.96804677721925,0,3,1
20230124152092,0,2,0,0,1,1,12,56.960346790506534,0,7,7
20230124152093,1,2,0,0,1,1,2,9.795958019593462,0,1,1
20230124152162,1,4,0,1,1,1,2,9.500768670095988,0,1,1
20230124152223,0,4,0,0,1,1,2,9.69430854157229,0,1,1
20230124152244,1,5,0,0,1,1,1,7.690286020676768,0,1,1
20230124152257,1,3,0,0,1,1,1,8.746557354543503,0,1,0
20230124152272,0,4,0,0,1,1,1,9.001222992395064,0,1,0
20230124152274,0,3,0,0,1,1,1,8.526549286340263,0,1,1
20230124152467,0,5,0,0,1,1,6,9.144307401371744,0,1,0
20230124152509,1,4,0,1,1,1,1,8.928507824313293,0,1,1
20230124152537,0,3,0,0,1,1,6,25.571547798185954,0,3,1
20230124152560,0,4,0,0,1,1,5,26.065522027462592,0,3,1
20230124152565,0,4,0,0,1,1,4,33.84221202249255,0,4,1
20230124152635,1,4,0,1,1,1,22,136.10155623634415,0,17,9
20230124152674,0,3,0,0,1,1,2,17.307649073884374,0,2,1
20230124152704,0,5,0,1,1,1,3,26.89417250848407,0,3,2
20230124152728,1,2,0,1,1,1,1,10.125310231882922,1,1,0
20230124152757,1,3,0,0,1,1,10,78.23934092426964,0,9,0
20230124152787,0,4,0,0,1,1,6,45.22036164543575,0,5,2
20230124152830,1,3,0,1,1,1,1,10.38310110816935,0,1,1
20230124152838,0,4,0,1,1,1,7,17.44647441753164,0,2,2
20230124152861,1,5,0,0,1,1,1,10.455675824642752,0,1,0
20230124152916,0,4,0,1,1,1,2,16.6322182537111,0,2,1
20230124152941,1,2,0,1,1,1,1,9.481435640823564,0,1,1
20230124153045,0,3,0,0,1,1,8,19.880043470772407,0,2,2
20230124153067,0,3,0,0,1,1,4,26.235643606500673,0,3,2
20230124153165,0,3,0,0,1,1,25,88.73497233607073,0,10,8
20230124153215,0,4,0,1,1,1,5,9.240966565517944,0,1,1
20230124153385,0,4,0,0,1,1,1,9.638544967053836,0,1,0
20230124153400,0,4,0,1,1,1,12,59.869044872051354,1,7,5
20230124153409,1,4,0,0,1,1,7,55.53485625252373,1,7,3
20230124153412,1,4,0,0,1,1,1,8.718990524710849,0,1,1
20230124153467,0,3,0,0,1,1,1,10.389026137075234,0,1,1
20230124153571,0,4,0,0,1,1,1,10.455675824642752,0,1,1
20230124153581,0,3,0,0,1,1,4,34.98910000112861,0,4,3
20230124153705,0,5,0,0,1,1,1,9.566685261452934,0,1,0
20230124153796,0,4,0,1,1,1,30,31.652001107082157,0,3,0
20230124153912,0,4,0,0,1,1,6,34.97262253421377,0,4,3
20230124153970,0,3,0,0,1,1,3,26.576022304726823,0,3,3
20230124153978,1,4,0,0,1,1,1,8.298041661371565,0,1,0
20230124154046,0,4,0,1,1,1,9,60.02031366114226,0,7,4
20230124154184,0,3,0,0,1,1,10,19.84199176520001,0,2,2
20230124154205,1,5,0,0,1,1,5,17.329809575350104,0,2,2
20230124154264,0,2,0,0,1,1,3,17.88801878330404,0,2,1
20230124154315,0,5,0,0,1,1,2,9.850244991140409,0,1,1
20230124154321,0,5,0,0,1,1,1,9.15704507491796,0,1,1
20230124154350,1,2,0,0,1,1,1,10.389026137075234,0,1,0
20230124154358,0,4,0,0,1,1,1,8.483429561263428,0,1,0
20230124154359,0,3,0,0,1,1,6,27.43461189418136,0,3,1
20230124154442,0,4,0,1,1,1,6,19.17527506443855,0,2,2
20230124154449,0,4,0,1,1,1,5,26.65638552631992,0,3,1
20230124154453,0,3,0,0,1,1,10,9.791493975575204,0,1,0
20230124154627,0,4,0,1,1,1,2,16.759325395026128,0,2,1
20230124154652,0,2,0,0,1,1,4,34.46614644696013,0,4,1
20230124154656,0,5,0,1,1,1,13,20.31512469043929,0,2,1
20230124154684,1,4,0,0,1,1,2,18.191752858084335,0,2,0
20230124154731,0,4,0,0,1,1,1,8.044626279767337,0,1,0
20230124154838,0,3,0,0,1,1,6,52.629601508475716,2,6,3
20230124154854,0,3,0,0,1,1,1,10.093983937518091,1,1,1
20230124154909,1,4,0,0,1,1,2,20.9827918473789,0,2,0
20230124154975,1,2,0,0,1,1,2,18.18301932909602,0,2,2
20230124155005,0,4,0,0,1,1,5,36.84802970133873,1,4,2
20230124155066,0,4,0,0,1,1,2,16.5624353225733,0,2,0
20230124155069,0,4,0,1,1,1,16,27.626579424425383,0,3,2
20230124155212,1,2,0,1,1,1,1,8.601718146485926,0,1,0
20230124155348,0,2,0,0,1,1,2,15.20290131781935,0,2,0
20230124155354,1,4,0,0,1,1,2,17.35322290613128,0,2,1
20230124155401,0,4,0,1,1,1,1,8.928507824313293,0,1,1
20230124155483,1,4,0,1,1,1,1,9.49408972140025,0,1,0
20230124155498,0,4,0,0,1,1,3,26.868954433635025,1,3,1
20230124155520,0,4,0,0,1,1,2,8.79133399330135,0,1,0
20230124155526,1,3,0,1,1,1,5,35.78036198856278,0,4,0
20230124155529,0,3,0,1,1,1,3,26.91738555783082,0,3,2
20230124155586,0,4,0,0,1,1,1,8.453827315794417,0,1,0
20230125155626,0,3,0,0,2,1,7,57.02043957381155,2,7,4
20230125155656,0,4,0,0,2,1,37,198.09215185676683,1,24,15
20230125155708,1,6,0,1,2,1,2,10.060021105350891,0,1,1
20230125155744,1,4,0,1,2,1,3,9.581559041355757,0,1,0
20230125155775,0,3,0,1,2,1,4,27.457950622074158,0,3,1
20230125155777,0,3,0,0,2,1,5,41.90137398295975,1,5,2
20230125155827,0,3,0,0,2,1,8,60.1092471189927,0,7,6
20230125155838,1,3,0,0,2,1,4,33.73075082393539,0,4,3
20230125155842,0,4,0,0,2,1,4,34.544145940582354,0,4,2
20230125155845,1,6,0,0,2,1,4,37.83057055965983,0,4,3
20230125155854,1,5,0,1,2,1,5,45.4089292184317,0,5,2
20230125155855,0,4,0,1,2,1,1,7.22402480828583,0,1,0
20230125155867,0,3,0,1,2,1,4,27.079102976440154,1,3,2
20230125155936,0,2,0,1,2,1,8,58.468750557875836,0,7,5
20230125155946,1,2,0,0,2,1,5,27.70323277632311,0,3,1
20230125155978,1,5,0,0,2,1,1,9.8063707417564,0,1,1
20230125155998,1,4,0,0,2,1,1,8.537583881063972,0,1,0
20230125156004,1,6,0,0,2,1,1,9.257319373170178,0,1,1
20230125156032,0,3,0,0,2,1,9,70.36522139134907,0,8,5
20230125156043,0,3,0,0,2,1,6,54.36734271170152,0,6,2
20230125156049,0,4,0,0,2,1,1,10.104998803723223,1,1,0
20230125156058,0,5,0,0,2,1,7,9.072341873818893,0,1,1
20230125156067,1,3,0,0,2,1,2,15.371431442188578,0,2,2
20230125156082,0,3,0,0,2,1,1,8.361941906144946,0,1,0
20230125156101,0,4,0,1,2,1,3,17.24468879854084,0,2,1
20230125156130,0,4,0,1,2,1,2,15.248400295515726,0,2,1
20230125156146,0,5,0,1,2,1,10,75.24937756484199,0,9,6
20230125156207,0,4,0,1,2,1,3,26.40699597665207,0,3,2
20230125156292,0,4,0,0,2,1,2,16.744628610939706,0,2,2
20230125156440,0,4,0,0,2,1,1,10.176411254012365,1,1,0
20230125156449,1,2,0,0,2,1,3,28.168390979836268,0,3,2
20230125156452,0,4,0,0,2,1,4,35.15661031673527,0,4,2
20230125156503,0,3,0,1,2,1,1,9.601571320056523,1,1,1
20230125156557,0,5,0,1,2,1,2,17.94442010840602,0,2,2
20230125156585,0,4,0,0,2,1,1,9.593764349207468,0,1,0
20230125156606,0,6,0,1,2,1,14,18.52952546271888,0,2,2
20230125156670,1,4,0,0,2,1,1,10.1251099474784,1,1,1
20230125156688,1,3,0,1,2,1,2,8.646289764750648,0,1,1
20230125156789,0,3,0,0,2,1,3,26.021430570241584,0,3,2
20230125156821,0,4,0,1,2,1,1,9.474318717728728,0,1,1
20230125156838,0,5,0,0,2,1,14,103.48212517535211,0,12,7
20230125156928,0,3,0,1,2,1,1,8.517992871586802,0,1,1
20230125156947,0,4,0,0,2,1,15,79.25525597373877,0,9,5
20230125156958,1,3,0,0,2,1,7,59.34826662631636,0,7,3
20230125156989,0,4,0,0,2,1,11,63.89153745842194,1,8,3
20230125157058,0,5,0,0,2,1,9,45.484100130084386,0,5,2
20230125157173,0,5,0,1,2,1,7,42.7393861401746,0,5,4
20230125157184,0,4,0,0,2,1,2,10.616461869895817,0,1,0
20230125157268,1,4,0,0,2,1,1,9.965334955862208,1,1,1
20230125157275,0,3,0,0,2,1,4,35.587166639242994,0,4,4
20230125157308,0,5,0,1,2,1,3,10.690625861516317,0,1,0
20230125157315,0,4,0,0,2,1,3,10.122141038577473,0,1,1
20230125157438,1,4,0,1,2,1,4,33.19221366190462,0,4,1
20230125157479,1,4,0,1,2,1,4,10.007667371445793,0,1,1
20230125157499,0,3,0,0,2,1,1,9.564442007795789,0,1,1
20230125157543,0,2,0,0,2,1,10,62.70991604850689,0,8,7
20230125157562,0,3,0,0,2,1,23,28.120900625630522,0,3,1
20230125157570,0,4,0,0,2,1,4,34.951271213792495,0,4,3
20230125157582,0,3,0,0,2,1,1,9.045937315684574,0,1,1
20230125157623,0,3,0,0,2,1,12,24.744097233779605,0,3,3
20230125157631,0,4,0,0,2,1,1,9.03491498187007,0,1,0
20230125157711,1,4,0,0,2,1,7,54.36364737511081,1,6,3
20230125157730,0,5,0,0,2,1,1,8.713910628493924,0,1,0
20230125157736,0,5,0,0,2,1,1,9.15704507491796,0,1,0
20230125157799,0,4,0,0,2,1,3,10.665250866959653,0,1,1
20230125157823,0,5,0,0,2,1,10,82.11620644452933,0,10,9
20230125157882,0,5,0,0,2,1,8,29.436344808500746,0,3,1
20230125158146,1,4,0,0,2,1,11,43.86189728615858,0,5,2
20230125158184,1,5,0,0,2,1,1,9.965334955862208,1,1,1
20230125158212,1,6,0,1,2,1,3,27.72098568236676,0,3,2
20230125158216,0,2,0,0,2,1,4,19.6598733675573,0,2,0
20230125158274,0,4,0,0,2,1,1,10.666650414667744,0,1,1
20230125158293,1,3,0,0,2,1,3,27.22051711004902,1,3,2
20230125158335,0,4,0,0,2,1,1,9.348448774093812,0,1,0
20230125158336,1,5,0,0,2,1,1,10.1251099474784,1,1,0
20230125158344,1,5,0,0,2,1,1,10.211009016314168,0,1,0
20230125158377,0,4,0,0,2,1,13,20.862701445210817,0,2,0
20230125158386,0,4,0,0,2,1,1,9.348448774093812,0,1,1
20230125158429,0,3,0,1,2,1,7,34.21222294415092,1,4,2
20230125158439,0,2,0,0,2,1,6,49.981655646902915,0,6,4
20230125158448,0,3,0,0,2,1,15,95.88506444422515,0,11,7
20230125158460,1,5,0,0,2,1,6,28.40230913219878,0,3,3
20230125158472,0,5,0,0,2,1,5,45.05219753942136,0,5,4
20230125158476,0,3,0,0,2,1,4,34.12118811085036,0,4,3
20230125158497,0,3,0,0,2,1,7,44.36859053140669,0,5,4
20230125158515,1,3,0,1,2,1,2,15.783525025128682,1,2,1
20230125158524,1,5,0,0,2,1,2,20.314805298512944,0,2,1
20230125158526,0,4,0,0,2,1,9,44.668275254320335,0,5,3
20230125158549,0,3,0,0,2,1,1,10.146590581589942,1,1,0
20230125158563,0,3,0,0,2,1,2,18.99386777879573,0,2,1
20230125158580,1,3,0,0,2,1,8,10.635879484421974,0,1,0
20230125158583,0,3,0,1,2,1,9,51.79137185434219,0,6,3
20230125158590,0,3,0,0,2,1,4,34.69148158294413,0,4,2
20230125158606,0,3,0,1,2,1,8,67.17834059495272,0,8,4
20230125158618,0,3,0,0,2,1,5,31.885696677324756,0,4,2
20230125158637,0,2,0,0,2,1,4,36.2591688760058,0,4,2
20230125158697,1,4,0,1,2,1,7,26.68269006554536,0,3,3
20230125158699,1,6,0,0,2,1,2,19.790340770980364,0,2,2
20230125158710,1,4,0,1,2,1,26,140.20550893604883,0,16,10
20230125158722,1,4,0,0,2,1,2,9.122492281402987,0,1,1
20230125158738,1,5,0,0,2,1,3,18.68393309088094,0,2,2
20230125158755,0,6,0,0,2,1,1,10.197909361850968,1,1,1
20230125158763,1,3,0,0,2,1,1,10.389026137075234,0,1,0
20230125158765,1,4,0,1,2,1,1,10.103812733769658,1,1,0
20230125158777,0,4,0,0,2,1,3,29.470288493230765,1,3,0
20230125158787,0,4,0,0,2,1,2,18.5568873387804,0,2,1
20230125158791,1,2,0,0,2,1,1,9.148784066277075,0,1,1
20230125158806,1,4,0,0,2,1,7,47.36652898206307,0,5,4
20230125158879,1,3,0,0,2,1,6,53.19051438135259,1,6,3
20230125158914,0,4,0,1,2,1,1,9.41336284529417,0,1,1
20230125158915,1,2,0,0,2,1,15,103.55372432813616,0,13,8
20230125158924,1,6,0,0,2,1,2,9.389406636049465,0,1,0
20230125158978,1,3,0,0,2,1,6,28.634646525241344,0,3,2
20230125158980,0,5,0,0,2,1,5,45.88489809517352,1,5,3
20230125159009,1,4,0,0,2,1,1,9.486000469200638,0,1,0
20230125159022,0,4,0,0,2,1,2,20.354215766011055,2,2,1
20230125159026,0,2,0,0,2,1,2,18.343007052941626,1,2,2
20230125159032,0,4,0,0,2,1,1,10.156306404160087,1,1,1
20230125159107,0,4,0,1,2,1,21,154.32987019013748,0,19,12
20230125159115,0,3,0,0,2,1,3,29.23935317264395,0,3,0
20230125159184,0,4,0,0,2,1,9,70.65390445258322,0,8,5
20230125159209,1,6,0,0,2,1,10,10.112167001239516,0,1,1
20230125159212,1,3,0,0,2,1,1,10.176411254012365,1,1,1
20230125159243,0,5,0,0,2,1,2,9.544882175080447,0,1,0
20230125159251,0,5,0,0,2,1,14,87.2447828749754,0,10,6
20230125159285,1,6,0,1,2,1,5,35.50664641611853,0,4,3
20230125159291,0,4,0,1,2,1,2,19.044600137934967,2,2,1
20230125159318,0,5,0,0,2,1,9,46.83176889560714,0,5,4
20230125159370,0,3,0,1,2,1,2,10.00247278922055,0,1,1
20230125159388,1,3,0,1,2,1,14,105.54892811125457,0,13,6
20230125159391,0,5,0,0,2,1,3,18.617937808692183,0,2,1
20230125159399,0,3,0,0,2,1,2,20.251589385313167,2,2,1
20230125159439,1,3,0,0,2,1,1,9.901585745246532,1,1,0
20230125159475,0,3,0,0,2,1,3,17.37050178436705,0,2,1
20230125159485,0,4,0,0,2,1,6,43.59338772653672,0,5,3
20230125159492,0,6,0,1,2,1,2,10.28517213197889,0,1,0
20230125159500,0,4,0,1,2,1,2,9.528721373177234,1,1,1
20230125159502,1,2,0,0,2,1,1,7.980023592310645,0,1,0
20230125159550,0,4,0,0,2,1,2,17.678276048031428,0,2,1
20230125159562,0,3,0,0,2,1,6,55.03524232951706,0,6,3
20230125159597,0,4,0,0,2,1,4,37.0637816404309,0,4,1
20230125159642,1,4,0,0,2,1,4,19.443613066557155,0,2,0
20230125159668,0,2,0,0,2,1,11,89.33673715468593,0,10,4
20230125159675,1,3,0,1,2,1,5,11.71321790708542,1,1,1
20230125159690,0,3,0,0,2,1,3,28.92270981947324,0,3,1
20230125159705,1,4,0,1,2,1,54,73.73658488217697,0,8,6
20230125159710,0,4,0,0,2,1,1,10.146590581589942,1,1,1
20230125159726,1,4,0,0,2,1,4,28.58667042703202,0,3,2
20230125159730,0,4,0,1,2,1,2,10.75647633174002,1,1,1
20230125159778,0,5,0,0,2,1,5,45.342483966427004,0,5,3
20230125159788,0,3,0,0,2,1,1,9.664659134301736,0,1,1
20230125159814,0,4,0,0,2,1,5,45.457841747888935,0,5,1
20230125159833,0,4,0,1,2,1,18,109.16120841905644,0,13,9
20230125159840,0,5,0,1,2,1,6,53.16565321715862,1,6,3
20230125159870,0,4,0,1,2,1,4,37.01785742436696,0,4,3
20230125159908,0,4,0,0,2,1,12,104.99080194876818,0,12,7
20230125159934,1,2,0,1,2,1,1,10.125310231882922,1,1,1
20230125159939,1,6,0,0,2,1,4,19.885181229566598,0,2,1
20230125159983,1,4,0,0,2,1,11,73.82001591613374,0,8,2
20230125159989,1,5,0,0,2,1,6,19.819910769932676,0,2,2
20230125159999,0,3,0,0,2,1,2,19.775688462574088,0,2,1
20230125160085,0,3,0,0,2,1,5,44.66712640612567,0,5,5
20230125160088,0,4,0,0,2,1,4,16.901361421949744,0,2,0
20230125160106,0,3,0,0,2,1,5,35.473948174138485,0,4,2
20230125160133,0,5,0,0,2,1,4,19.496007076974173,0,2,1
20230125160136,1,4,0,1,2,1,5,27.23835869997694,0,3,1
20230125160142,0,4,0,0,2,1,8,19.85391981744254,0,2,2
20230125160169,0,4,0,0,2,1,1,8.513385953073284,0,1,0
20230125160190,1,4,0,0,2,1,19,76.37028208387174,0,9,6
20230125160247,0,5,0,1,2,1,2,10.246545200515676,0,1,0
20230125160329,1,3,0,1,2,1,1,8.673512945671192,0,1,0
20230125160333,0,4,0,1,2,1,3,23.614071180164206,0,3,3
20230125160346,0,3,0,0,2,1,1,10.1251099474784,1,1,1
20230125160419,1,5,0,1,2,1,2,18.39226694834047,0,2,2
20230125160461,0,4,0,1,2,1,16,86.25317939258207,0,10,8
20230125160463,0,4,0,0,2,1,1,10.1251099474784,1,1,0
20230125160464,0,4,0,0,2,1,4,27.613977129250223,0,3,2
20230125160468,0,4,0,1,2,1,79,264.25845003711873,4,30,15
20230125160471,0,4,0,0,2,1,1,10.104998803723223,1,1,0
20230125160519,0,2,0,0,2,1,10,50.68497591583767,0,6,4
20230125160541,0,4,0,1,2,1,5,10.131658445564364,0,1,0
20230125160555,0,4,0,1,2,1,7,44.83446150499241,0,5,5
