scd,gender,age_grp,order_date,total_qty,total_amt,event_product,num_category,amt/qty,prime_yn,most_product_0,most_product_1,most_product_2,most_product_3
20230124151099,0,4,1,3,10.273739904888547,0,1,3.4245799682961824,1,1,0,0,0
20230124151141,1,4,1,4,9.495594499353295,0,1,2.373898624838324,0,1,0,0,0
20230124151229,0,5,1,1,10.032715950543912,1,1,10.032715950543912,1,0,0,1,0
20230124151276,0,4,1,1,8.758883680017025,0,1,8.758883680017025,0,0,1,0,0
20230124151292,0,4,1,1,9.43946599496794,0,1,9.43946599496794,0,1,0,0,0
20230124151313,1,3,1,1,8.098338846189057,0,1,8.098338846189057,0,0,0,1,0
20230124151316,1,5,1,2,16.882759123167492,0,2,8.441379561583746,0,0,1,0,0
20230124151352,0,4,1,14,61.113466657660524,0,3,5.290399249433539,0,1,0,0,0
20230124151362,0,2,1,2,11.038126355768451,0,1,5.519063177884226,0,0,1,0,0
20230124151419,1,4,1,1,9.248117736310212,0,1,9.248117736310212,0,1,0,0,0
20230124151458,1,4,1,3,10.01931311804172,0,1,3.3397710393472404,0,0,1,0,0
20230124151483,0,5,1,24,10.401835654791006,0,1,0.4334098189496252,1,0,0,1,0
20230124151506,0,4,1,1,8.634086942887738,0,1,8.634086942887738,0,1,0,0,0
20230124151513,1,4,1,1,8.481566013773087,0,1,8.481566013773087,1,1,0,0,0
20230124151547,1,4,1,1,8.519390774959724,0,1,8.519390774959724,1,1,0,0,0
20230124151558,0,4,1,2,16.954024210802302,0,2,8.477012105401151,1,0,1,0,0
20230124151563,0,4,1,1,8.453827315794417,0,1,8.453827315794417,0,1,0,0,0
20230124151646,0,4,1,2,15.393814602391735,0,2,7.696907301195868,0,1,0,0,0
20230124151651,0,4,1,1,9.380420642347785,0,1,9.380420642347785,0,1,0,0,0
20230124151654,1,4,1,17,53.6366869538063,0,4,3.7578270733560917,1,1,0,0,0
20230124151737,0,2,1,1,9.257319373170178,0,1,9.257319373170178,0,0,1,0,0
20230124151753,0,5,1,2,9.164191715950205,0,1,4.582095857975102,0,1,0,0,0
20230124151768,0,4,1,1,9.877810705746144,0,1,9.877810705746144,1,0,1,0,0
20230124151835,1,3,1,3,24.952374922684935,0,1,8.317458307561646,0,0,0,1,0
20230124151863,0,4,1,2,15.484664632631508,0,2,7.742332316315754,0,1,0,0,0
20230124151963,0,4,1,1,8.011355109161286,0,1,8.011355109161286,0,0,1,0,0
20230124152010,1,4,1,3,25.96804677721925,0,3,8.656015592406417,0,0,1,0,0
20230124152092,0,2,1,12,56.960346790506534,0,4,6.004937965612318,0,0,0,0,1
20230124152093,1,2,1,2,9.795958019593462,0,1,4.897979009796731,0,1,0,0,0
20230124152162,1,4,1,2,9.500768670095988,0,1,4.750384335047994,1,0,0,1,0
20230124152223,0,4,1,2,9.69430854157229,0,1,4.847154270786145,0,0,0,0,1
20230124152244,1,5,1,1,7.690286020676768,0,1,7.690286020676768,0,1,0,0,0
20230124152257,1,3,1,1,8.746557354543503,0,1,8.746557354543503,0,0,1,0,0
20230124152272,0,4,1,1,9.001222992395064,0,1,9.001222992395064,0,0,0,0,1
20230124152274,0,3,1,1,8.526549286340263,0,1,8.526549286340263,0,1,0,0,0
20230124152467,0,5,1,6,9.144307401371744,0,1,1.5240512335619574,0,0,1,0,0
20230124152509,1,4,1,1,8.928507824313293,0,1,8.928507824313293,1,0,0,0,1
20230124152537,0,3,1,6,25.57154779818595,0,2,5.258653092292276,0,0,0,1,0
20230124152560,0,4,1,5,26.065522027462592,0,3,6.802612280908565,0,1,0,0,0
20230124152565,0,4,1,4,33.84221202249255,0,3,8.460553005623137,0,0,1,0,0
20230124152635,1,4,1,22,136.10155623634415,0,6,6.813988771729288,1,1,0,0,0
20230124152674,0,3,1,2,17.307649073884374,0,2,8.653824536942187,0,1,0,0,0
20230124152704,0,5,1,3,26.894172508484072,0,3,8.96472416949469,1,1,0,0,0
20230124152728,1,2,1,1,10.125310231882922,1,1,10.125310231882922,1,0,0,1,0
20230124152757,1,3,1,10,78.23934092426964,0,4,8.204852658624329,0,0,1,0,0
20230124152787,0,4,1,6,45.22036164543575,0,5,8.165182498152662,0,0,1,0,0
20230124152830,1,3,1,1,10.38310110816935,0,1,10.38310110816935,1,1,0,0,0
20230124152838,0,4,1,7,17.44647441753164,0,2,4.886596589032541,1,0,0,1,0
20230124152861,1,5,1,1,10.455675824642752,0,1,10.455675824642752,0,1,0,0,0
20230124152916,0,4,1,2,16.6322182537111,0,1,8.31610912685555,1,1,0,0,0
20230124152941,1,2,1,1,9.481435640823564,0,1,9.481435640823564,1,1,0,0,0
20230124153045,0,3,1,8,19.880043470772407,0,1,3.2217941930556186,0,0,1,0,0
20230124153067,0,3,1,4,26.235643606500673,0,2,7.171943697492367,0,0,1,0,0
20230124153165,0,3,1,25,88.73497233607073,0,4,5.8793750688434585,0,0,0,1,0
20230124153215,0,4,1,5,9.240966565517944,0,1,1.8481933131035888,1,0,0,1,0
20230124153385,0,4,1,1,9.638544967053836,0,1,9.638544967053836,0,0,0,0,1
20230124153400,0,4,1,12,59.86904487205136,0,3,5.869255989643706,1,1,0,0,0
20230124153409,1,4,1,7,55.53485625252373,1,2,7.933550893217676,0,1,0,0,0
20230124153412,1,4,1,1,8.718990524710849,0,1,8.718990524710849,0,0,1,0,0
20230124153467,0,3,1,1,10.389026137075234,0,1,10.389026137075234,0,1,0,0,0
20230124153571,0,4,1,1,10.455675824642752,0,1,10.455675824642752,0,1,0,0,0
20230124153581,0,3,1,4,34.98910000112861,0,2,8.747275000282153,0,0,1,0,0
20230124153705,0,5,1,1,9.566685261452934,0,1,9.566685261452934,0,1,0,0,0
20230124153796,0,4,1,30,31.652001107082157,0,2,1.26487300919971,1,0,1,0,0
20230124153912,0,4,1,6,34.97262253421376,0,3,6.484713205947957,0,0,1,0,0
20230124153970,0,3,1,3,26.57602230472682,0,3,8.858674101575607,0,0,1,0,0
20230124153978,1,4,1,1,8.298041661371565,0,1,8.298041661371565,0,0,0,1,0
20230124154046,0,4,1,9,60.020313661142254,0,5,7.609600380887575,1,0,1,0,0
20230124154184,0,3,1,10,19.84199176520001,0,1,2.9703530261734876,0,0,0,1,0
20230124154205,1,5,1,5,17.329809575350104,0,1,5.183802263528604,0,0,0,1,0
20230124154264,0,2,1,3,17.88801878330404,0,2,6.598335450537448,0,1,0,0,0
20230124154315,0,5,1,2,9.850244991140409,0,1,4.925122495570204,0,0,1,0,0
20230124154321,0,5,1,1,9.15704507491796,0,1,9.15704507491796,0,0,0,1,0
20230124154350,1,2,1,1,10.389026137075234,0,1,10.389026137075234,0,0,1,0,0
20230124154358,0,4,1,1,8.483429561263428,0,1,8.483429561263428,0,0,0,1,0
20230124154359,0,3,1,6,27.43461189418136,0,2,5.749829754396366,0,1,0,0,0
20230124154442,0,4,1,6,19.17527506443855,0,1,5.5513022884786665,1,0,1,0,0
20230124154449,0,4,1,5,26.65638552631992,0,1,5.878541624151601,1,1,0,0,0
20230124154453,0,3,1,10,9.791493975575204,0,1,0.9791493975575204,0,0,0,1,0
20230124154627,0,4,1,2,16.759325395026128,0,2,8.379662697513064,1,1,0,0,0
20230124154652,0,2,1,4,34.466146446960124,0,3,8.616536611740031,0,0,1,0,0
20230124154656,0,5,1,13,20.31512469043929,0,2,2.1277200795789657,1,0,1,0,0
20230124154684,1,4,1,2,18.191752858084335,0,2,9.095876429042168,0,1,0,0,0
20230124154731,0,4,1,1,8.044626279767337,0,1,8.044626279767337,0,0,1,0,0
20230124154838,0,3,1,6,52.629601508475716,0,1,8.77160025141262,0,0,0,1,0
20230124154854,0,3,1,1,10.093983937518091,1,1,10.093983937518091,0,0,0,1,0
20230124154909,1,4,1,2,20.9827918473789,0,2,10.49139592368945,0,1,0,0,0
20230124154975,1,2,1,2,18.18301932909602,0,1,9.09150966454801,0,0,0,1,0
20230124155005,0,4,1,5,36.84802970133874,1,3,7.939780126257247,0,1,0,0,0
20230124155066,0,4,1,2,16.5624353225733,0,1,8.28121766128665,0,0,0,1,0
20230124155069,0,4,1,16,27.626579424425383,0,2,3.8142983799073193,1,1,0,0,0
20230124155212,1,2,1,1,8.601718146485926,0,1,8.601718146485926,1,0,1,0,0
20230124155348,0,2,1,2,15.20290131781935,0,1,7.601450658909675,0,0,0,1,0
20230124155354,1,4,1,2,17.35322290613128,0,2,8.67661145306564,0,0,1,0,0
20230124155401,0,4,1,1,8.928507824313293,0,1,8.928507824313293,1,0,0,0,1
20230124155483,1,4,1,1,9.49408972140025,0,1,9.49408972140025,1,1,0,0,0
20230124155498,0,4,1,3,26.868954433635025,0,3,8.956318144545008,0,0,1,0,0
20230124155520,0,4,1,2,8.79133399330135,0,1,4.395666996650675,0,1,0,0,0
20230124155526,1,3,1,5,35.78036198856279,0,2,7.820663875211531,1,0,0,1,0
20230124155529,0,3,1,3,26.917385557830823,0,2,8.972461852610275,1,1,0,0,0
20230124155586,0,4,1,1,8.453827315794417,0,1,8.453827315794417,0,0,1,0,0
20230125155626,0,3,1,7,57.02043957381155,2,3,8.145777081973078,0,1,0,0,0
20230125155656,0,4,1,37,198.09215185676678,0,7,6.571007159813825,0,0,0,1,0
20230125155708,1,6,1,2,10.060021105350891,0,1,5.030010552675446,1,1,0,0,0
20230125155744,1,4,1,3,9.581559041355757,0,1,3.1938530137852523,1,1,0,0,0
20230125155775,0,3,1,4,27.457950622074158,0,1,7.5624339693731715,1,0,1,0,0
20230125155777,0,3,1,5,41.90137398295975,0,4,8.38027479659195,0,1,0,0,0
20230125155827,0,3,1,8,60.109247118992705,0,3,7.987519873313491,0,0,1,0,0
20230125155838,1,3,1,4,33.73075082393539,0,3,8.432687705983847,0,1,0,0,0
20230125155842,0,4,1,4,34.544145940582354,0,2,8.636036485145588,0,1,0,0,0
20230125155845,1,6,1,4,37.83057055965983,0,3,9.457642639914958,0,1,0,0,0
20230125155854,1,5,1,5,45.4089292184317,0,2,9.08178584368634,1,0,1,0,0
20230125155855,0,4,1,1,7.22402480828583,0,1,7.22402480828583,1,0,0,1,0
20230125155867,0,3,1,4,27.079102976440154,0,2,7.609557569347495,1,0,1,0,0
20230125155936,0,2,1,8,58.468750557875836,0,3,7.694433836051922,1,1,0,0,0
20230125155946,1,2,1,5,27.70323277632311,0,1,6.130501463046362,0,0,1,0,0
20230125155978,1,5,1,1,9.8063707417564,0,1,9.8063707417564,0,1,0,0,0
20230125155998,1,4,1,1,8.537583881063972,0,1,8.537583881063972,0,0,0,0,1
20230125156004,1,6,1,1,9.257319373170178,0,1,9.257319373170178,0,0,1,0,0
20230125156032,0,3,1,9,70.36522139134908,0,5,8.26110558849271,0,0,0,1,0
20230125156043,0,3,1,6,54.36734271170152,0,2,9.061223785283586,0,1,0,0,0
20230125156049,0,4,1,1,10.104998803723223,1,1,10.104998803723223,0,0,0,1,0
20230125156058,0,5,1,7,9.072341873818893,0,1,1.2960488391169847,0,1,0,0,0
20230125156067,1,3,1,2,15.371431442188578,0,1,7.685715721094289,0,1,0,0,0
20230125156082,0,3,1,1,8.361941906144946,0,1,8.361941906144946,0,0,0,0,1
20230125156101,0,4,1,3,17.24468879854084,0,1,6.454565580848296,1,0,1,0,0
20230125156130,0,4,1,2,15.248400295515726,0,2,7.624200147757863,1,1,0,0,0
20230125156146,0,5,1,10,75.24937756484199,0,3,7.833134278399358,1,1,0,0,0
20230125156207,0,4,1,3,26.40699597665207,0,2,8.802331992217356,1,0,1,0,0
20230125156292,0,4,1,2,16.744628610939706,0,2,8.372314305469853,0,0,1,0,0
20230125156440,0,4,1,1,10.176411254012365,1,1,10.176411254012365,0,0,0,1,0
20230125156449,1,2,1,3,28.168390979836268,0,3,9.389463659945422,0,0,1,0,0
20230125156452,0,4,1,4,35.15661031673527,0,3,8.789152579183817,0,0,0,1,0
20230125156503,0,3,1,1,9.601571320056523,0,1,9.601571320056523,1,0,0,0,1
20230125156557,0,5,1,2,17.94442010840602,0,1,8.97221005420301,1,1,0,0,0
20230125156585,0,4,1,1,9.593764349207468,0,1,9.593764349207468,0,0,1,0,0
20230125156606,0,6,1,14,18.52952546271888,0,2,1.556018396266325,1,0,1,0,0
20230125156670,1,4,1,1,10.1251099474784,1,1,10.1251099474784,0,0,0,1,0
20230125156688,1,3,1,2,8.646289764750648,0,1,4.323144882375324,1,0,1,0,0
20230125156789,0,3,1,3,26.021430570241584,0,3,8.673810190080529,0,0,1,0,0
20230125156821,0,4,1,1,9.474318717728728,0,1,9.474318717728728,1,1,0,0,0
20230125156838,0,5,1,14,103.48212517535211,0,5,7.833648663758265,0,1,0,0,0
20230125156928,0,3,1,1,8.517992871586802,0,1,8.517992871586802,1,1,0,0,0
20230125156947,0,4,1,15,79.25525597373877,0,3,6.477973174701767,0,1,0,0,0
20230125156958,1,3,1,7,59.34826662631636,0,4,8.47832380375948,0,0,1,0,0
20230125156989,0,4,1,11,63.891537458421936,0,4,6.655604279283745,0,1,0,0,0
20230125157058,0,5,1,9,45.484100130084386,0,2,6.508144427613978,0,1,0,0,0
20230125157173,0,5,1,7,42.7393861401746,0,4,6.796951809257815,1,0,1,0,0
20230125157184,0,4,1,2,10.616461869895817,0,1,5.308230934947908,0,1,0,0,0
20230125157268,1,4,1,1,9.965334955862208,1,1,9.965334955862208,0,0,0,1,0
20230125157275,0,3,1,4,35.587166639242994,0,2,8.896791659810749,0,0,0,1,0
20230125157308,0,5,1,3,10.690625861516317,0,1,3.5635419538387723,1,1,0,0,0
20230125157315,0,4,1,3,10.122141038577473,0,1,3.3740470128591578,0,0,1,0,0
20230125157438,1,4,1,4,33.19221366190462,0,3,8.298053415476154,1,0,1,0,0
20230125157479,1,4,1,4,10.007667371445793,0,1,2.501916842861448,1,0,0,1,0
20230125157499,0,3,1,1,9.564442007795789,0,1,9.564442007795789,0,1,0,0,0
20230125157543,0,2,1,10,62.7099160485069,0,5,6.796859153798968,0,0,1,0,0
20230125157562,0,3,1,23,28.12090062563052,0,3,1.2273693899067866,0,1,0,0,0
20230125157570,0,4,1,4,34.951271213792495,0,2,8.737817803448124,0,0,1,0,0
20230125157582,0,3,1,1,9.045937315684574,0,1,9.045937315684574,0,0,1,0,0
20230125157623,0,3,1,12,24.744097233779605,0,1,5.568289428721346,0,1,0,0,0
20230125157631,0,4,1,1,9.03491498187007,0,1,9.03491498187007,0,1,0,0,0
20230125157711,1,4,1,7,54.363647375110816,1,2,8.302221470278118,0,0,0,1,0
20230125157730,0,5,1,1,8.713910628493924,0,1,8.713910628493924,0,0,1,0,0
20230125157736,0,5,1,1,9.15704507491796,0,1,9.15704507491796,0,0,0,1,0
20230125157799,0,4,1,3,10.665250866959653,0,1,3.5550836223198843,0,1,0,0,0
20230125157823,0,5,1,10,82.11620644452933,0,6,8.211620644452932,0,1,0,0,0
20230125157882,0,5,1,8,29.436344808500746,0,2,3.833355563226189,0,1,0,0,0
20230125158146,1,4,1,11,43.86189728615858,0,3,5.4041303902085644,0,0,0,1,0
20230125158184,1,5,1,1,9.965334955862208,1,1,9.965334955862208,0,0,0,1,0
20230125158212,1,6,1,3,27.72098568236676,0,2,9.24032856078892,1,1,0,0,0
20230125158216,0,2,1,4,19.6598733675573,0,2,4.914968341889325,0,1,0,0,0
20230125158274,0,4,1,1,10.666650414667744,0,1,10.666650414667744,0,0,0,0,1
20230125158293,1,3,1,3,27.22051711004902,1,3,9.073505703349673,0,1,0,0,0
20230125158335,0,4,1,1,9.348448774093812,0,1,9.348448774093812,0,0,1,0,0
20230125158336,1,5,1,1,10.1251099474784,1,1,10.1251099474784,0,0,0,1,0
20230125158344,1,5,1,1,10.211009016314168,0,1,10.211009016314168,0,0,1,0,0
20230125158377,0,4,1,13,20.862701445210817,0,2,2.2811662424547015,0,1,0,0,0
20230125158386,0,4,1,1,9.348448774093812,0,1,9.348448774093812,0,0,1,0,0
20230125158429,0,3,1,7,34.21222294415092,1,3,6.842363380053261,1,1,0,0,0
20230125158439,0,2,1,6,49.98165564690291,0,3,8.330275941150484,0,0,1,0,0
20230125158448,0,3,1,15,95.88506444422515,0,3,7.743976484016979,0,1,0,0,0
20230125158460,1,5,1,6,28.40230913219878,0,2,4.733718188699797,0,0,1,0,0
20230125158472,0,5,1,5,45.05219753942136,0,4,9.010439507884271,0,0,1,0,0
20230125158476,0,3,1,4,34.12118811085036,0,3,8.53029702771259,0,0,0,1,0
20230125158497,0,3,1,7,44.36859053140669,0,4,7.2168677467569555,0,0,1,0,0
20230125158515,1,3,1,2,15.783525025128682,1,2,7.891762512564341,1,1,0,0,0
20230125158524,1,5,1,2,20.314805298512944,0,2,10.157402649256472,0,1,0,0,0
20230125158526,0,4,1,9,44.66827525432033,0,3,7.502840388906971,0,1,0,0,0
20230125158549,0,3,1,1,10.146590581589942,1,1,10.146590581589942,0,0,0,1,0
20230125158563,0,3,1,2,18.99386777879573,0,2,9.496933889397866,0,0,1,0,0
20230125158580,1,3,1,8,10.635879484421974,0,1,1.3294849355527467,0,0,0,1,0
20230125158583,0,3,1,9,51.79137185434218,0,5,6.628447174124722,1,0,0,0,1
20230125158590,0,3,1,4,34.69148158294413,0,1,8.672870395736032,0,0,0,1,0
20230125158606,0,3,1,8,67.17834059495272,0,6,8.39729257436909,1,0,1,0,0
20230125158618,0,3,1,5,31.88569667732476,0,4,6.932591556092786,0,0,1,0,0
20230125158637,0,2,1,4,36.2591688760058,0,2,9.06479221900145,0,0,0,1,0
20230125158697,1,4,1,7,26.68269006554536,0,3,6.529057179212849,1,1,0,0,0
20230125158699,1,6,1,2,19.790340770980364,0,2,9.895170385490182,0,1,0,0,0
20230125158710,1,4,1,26,140.2055089360488,0,6,6.669479028913544,1,1,0,0,0
20230125158722,1,4,1,2,9.122492281402987,0,1,4.561246140701494,0,0,1,0,0
20230125158738,1,5,1,3,18.68393309088094,0,1,6.90728383871006,0,0,1,0,0
20230125158755,0,6,1,1,10.197909361850968,1,1,10.197909361850968,0,0,0,1,0
20230125158763,1,3,1,1,10.389026137075234,0,1,10.389026137075234,0,1,0,0,0
20230125158765,1,4,1,1,10.103812733769658,1,1,10.103812733769658,1,0,0,1,0
20230125158777,0,4,1,3,29.470288493230765,1,3,9.823429497743588,0,1,0,0,0
20230125158787,0,4,1,2,18.5568873387804,0,1,9.2784436693902,0,0,1,0,0
20230125158791,1,2,1,1,9.148784066277075,0,1,9.148784066277075,0,0,1,0,0
20230125158806,1,4,1,7,47.36652898206307,0,3,8.135633772352517,0,0,1,0,0
20230125158879,1,3,1,6,53.1905143813526,0,3,8.865085730225433,0,1,0,0,0
20230125158914,0,4,1,1,9.41336284529417,0,1,9.41336284529417,1,1,0,0,0
20230125158915,1,2,1,15,103.55372432813617,0,4,7.321484125413084,0,0,0,1,0
20230125158924,1,6,1,2,9.389406636049465,0,1,4.694703318024732,0,1,0,0,0
20230125158978,1,3,1,6,28.634646525241344,0,1,4.772441087540224,0,0,1,0,0
20230125158980,0,5,1,5,45.88489809517352,1,2,9.176979619034704,0,1,0,0,0
20230125159009,1,4,1,1,9.486000469200638,0,1,9.486000469200638,0,1,0,0,0
20230125159022,0,4,1,2,20.354215766011055,2,1,10.177107883005528,0,0,0,1,0
20230125159026,0,2,1,2,18.343007052941626,1,2,9.171503526470813,0,1,0,0,0
20230125159032,0,4,1,1,10.156306404160087,1,1,10.156306404160087,0,0,0,1,0
20230125159107,0,4,1,21,154.32987019013754,0,6,7.672404797601598,1,0,0,0,1
20230125159115,0,3,1,3,29.239353172643945,0,2,9.746451057547981,0,1,0,0,0
20230125159184,0,4,1,9,70.65390445258322,0,6,8.237776615906023,0,0,1,0,0
20230125159209,1,6,1,10,10.112167001239516,0,1,1.0112167001239516,0,1,0,0,0
20230125159212,1,3,1,1,10.176411254012365,1,1,10.176411254012365,0,0,0,1,0
20230125159243,0,5,1,2,9.544882175080447,0,1,4.772441087540224,0,0,1,0,0
20230125159251,0,5,1,14,87.2447828749754,0,6,7.656822209146597,0,0,1,0,0
20230125159285,1,6,1,5,35.50664641611853,0,3,7.742963737247143,1,0,0,0,1
20230125159291,0,4,1,2,19.044600137934967,2,2,9.522300068967484,1,1,0,0,0
20230125159318,0,5,1,9,46.83176889560714,0,4,6.975750069696741,0,1,0,0,0
20230125159370,0,3,1,2,10.00247278922055,0,1,5.001236394610275,1,1,0,0,0
20230125159388,1,3,1,14,105.54892811125458,0,5,7.783815102133085,1,1,0,0,0
20230125159391,0,5,1,3,18.617937808692183,0,2,6.911808951343199,0,0,1,0,0
20230125159399,0,3,1,2,20.251589385313167,2,1,10.125794692656584,0,0,0,1,0
20230125159439,1,3,1,1,9.901585745246532,1,1,9.901585745246532,0,0,0,1,0
20230125159475,0,3,1,3,17.37050178436705,0,2,6.614187942778045,0,1,0,0,0
20230125159485,0,4,1,6,43.59338772653672,0,2,7.850695333820897,0,1,0,0,0
20230125159492,0,6,1,2,10.28517213197889,0,1,5.142586065989445,1,1,0,0,0
20230125159500,0,4,1,2,9.528721373177234,1,1,4.764360686588617,1,0,0,0,1
20230125159502,1,2,1,1,7.980023592310645,0,1,7.980023592310645,0,0,1,0,0
20230125159550,0,4,1,2,17.678276048031428,0,1,8.839138024015714,0,0,0,1,0
20230125159562,0,3,1,6,55.03524232951706,0,4,9.172540388252843,0,1,0,0,0
20230125159597,0,4,1,4,37.0637816404309,0,3,9.265945410107726,0,1,0,0,0
20230125159642,1,4,1,4,19.443613066557155,0,2,6.210752429898411,0,1,0,0,0
20230125159668,0,2,1,11,89.33673715468593,0,5,8.520649072639934,0,1,0,0,0
20230125159675,1,3,1,5,11.71321790708542,1,1,2.342643581417084,1,0,0,1,0
20230125159690,0,3,1,3,28.92270981947324,0,2,9.640903273157747,0,1,0,0,0
20230125159705,1,4,1,54,73.73658488217696,0,4,4.151479008815014,1,1,0,0,0
20230125159710,0,4,1,1,10.146590581589942,1,1,10.146590581589942,0,0,0,1,0
20230125159726,1,4,1,4,28.58667042703202,0,3,7.896788166312308,0,1,0,0,0
20230125159730,0,4,1,2,10.75647633174002,1,1,5.37823816587001,1,0,0,1,0
20230125159778,0,5,1,5,45.342483966427004,0,3,9.068496793285401,0,0,0,1,0
20230125159788,0,3,1,1,9.664659134301736,0,1,9.664659134301736,0,1,0,0,0
20230125159814,0,4,1,5,45.45784174788893,0,3,9.091568349577786,0,1,0,0,0
20230125159833,0,4,1,18,109.16120841905644,0,6,7.139775141195864,1,0,1,0,0
20230125159840,0,5,1,6,53.165653217158614,1,3,8.86094220285977,1,0,0,0,1
20230125159870,0,4,1,4,37.01785742436696,0,2,9.25446435609174,1,0,1,0,0
20230125159908,0,4,1,12,104.9908019487682,0,3,8.749233495730683,0,1,0,0,0
20230125159934,1,2,1,1,10.125310231882922,1,1,10.125310231882922,1,0,0,1,0
20230125159939,1,6,1,4,19.885181229566598,0,2,6.535749916361679,0,1,0,0,0
20230125159983,1,4,1,11,73.82001591613373,0,3,7.848015093962914,0,1,0,0,0
20230125159989,1,5,1,6,19.819910769932676,0,2,3.303318461655446,0,0,1,0,0
20230125159999,0,3,1,2,19.775688462574088,0,1,9.887844231287044,0,1,0,0,0
20230125160085,0,3,1,5,44.66712640612567,0,2,8.933425281225134,0,0,1,0,0
20230125160088,0,4,1,4,16.901361421949744,0,1,5.254855847536112,0,1,0,0,0
20230125160106,0,3,1,5,35.473948174138485,0,3,7.647306825796237,0,0,1,0,0
20230125160133,0,5,1,4,19.496007076974173,0,2,6.715202632241981,0,0,0,1,0
20230125160136,1,4,1,5,27.23835869997694,0,2,5.977221580594435,1,0,1,0,0
20230125160142,0,4,1,8,19.85391981744254,0,2,2.4817399771803177,0,0,1,0,0
20230125160169,0,4,1,1,8.513385953073284,0,1,8.513385953073284,0,0,1,0,0
20230125160190,1,4,1,19,76.37028208387174,0,5,6.327376209560954,0,0,1,0,0
20230125160247,0,5,1,2,10.246545200515676,0,1,5.123272600257838,1,0,0,0,1
20230125160329,1,3,1,1,8.673512945671192,0,1,8.673512945671192,1,0,0,1,0
20230125160333,0,4,1,3,23.614071180164206,0,2,7.871357060054735,1,0,0,1,0
20230125160346,0,3,1,1,10.1251099474784,1,1,10.1251099474784,0,0,0,1,0
20230125160419,1,5,1,2,18.39226694834047,0,2,9.196133474170235,1,1,0,0,0
20230125160461,0,4,1,16,86.25317939258208,0,5,6.269961522782195,1,1,0,0,0
20230125160463,0,4,1,1,10.1251099474784,1,1,10.1251099474784,0,0,0,1,0
20230125160464,0,4,1,4,27.613977129250223,0,2,7.569823705697868,0,0,1,0,0
20230125160468,0,4,1,79,264.25845003711873,4,7,4.993665408491856,1,1,0,0,0
20230125160471,0,4,1,1,10.104998803723223,1,1,10.104998803723223,0,0,0,1,0
20230125160519,0,2,1,10,50.684975915837676,0,4,7.348918728919372,0,0,1,0,0
20230125160541,0,4,1,5,10.131658445564364,0,1,2.026331689112873,1,1,0,0,0
20230125160555,0,4,1,7,44.83446150499241,0,4,7.076658969369942,1,1,0,0,0
20230125160565,0,2,1,10,68.25481390786459,0,6,7.506411711866465,0,0,1,0,0
20230125160573,0,5,1,2,19.26702049692979,1,2,9.633510248464894,0,0,1,0,0
20230125160574,0,4,1,1,10.455675824642752,0,1,10.455675824642752,0,1,0,0,0
20230125160584,0,4,1,6,48.35292073776836,0,2,8.058820122961393,0,1,0,0,0
20230125160587,0,3,1,7,34.86328904135082,0,1,6.017368265419193,1,0,0,1,0
20230125160601,0,4,1,7,59.99215016332161,0,3,8.570307166188801,0,0,0,1,0
20230125160644,1,4,1,24,77.35625305656502,0,2,3.8767705056221,0,0,0,1,0
20230125160753,1,5,1,10,43.38295132084467,1,2,4.3382951320844665,0,1,0,0,0
20230125160778,1,3,1,2,11.46206365642664,0,1,5.73103182821332,0,1,0,0,0
20230125160807,0,5,1,10,50.38724675483311,0,4,6.536474321037628,0,1,0,0,0
20230125160822,1,4,1,9,53.990689320542515,0,4,6.664239892949624,0,0,1,0,0
20230125160827,1,4,1,2,10.79812554671483,1,1,5.399062773357415,0,0,0,1,0
20230125160891,0,2,1,2,9.360224821513476,0,1,4.680112410756738,0,1,0,0,0
20230125160894,0,5,1,23,19.743734887440503,0,1,1.8306368438972738,1,0,0,1,0
20230125160896,1,3,1,9,42.24932850698558,0,5,6.325252977391074,0,1,0,0,0
20230125160920,1,5,1,5,38.21875975677051,1,3,8.308571498691638,1,0,1,0,0
20230125160948,0,3,1,7,51.911023131316774,0,3,8.014323130149045,0,1,0,0,0
20230125160960,0,5,1,55,73.82418432307279,0,3,2.867432685671716,1,0,0,1,0
20230125160961,0,4,1,12,79.76182137605747,0,4,7.142347231322484,0,0,0,1,0
20230125161005,0,4,1,3,28.49621574370829,0,3,9.498738581236097,0,1,0,0,0
20230125161014,0,4,1,8,46.510607669532604,0,3,6.983563158394515,0,0,1,0,0
20230125161025,1,5,1,7,53.238149620541925,0,3,8.162660987159969,1,1,0,0,0
20230125161076,0,3,1,25,168.40404429747173,0,7,7.365588780097838,0,0,1,0,0
20230125161088,0,6,1,6,50.813019952616855,0,5,8.468836658769476,1,0,1,0,0
20230125161090,1,2,1,3,18.935212091036433,1,2,6.768371182391656,1,1,0,0,0
20230125161105,0,4,1,3,10.480578330949756,0,1,3.4935261103165853,0,1,0,0,0
20230125161126,0,4,1,8,71.80537475039577,0,4,8.975671843799471,1,0,1,0,0
20230125161128,1,4,1,1,9.43946599496794,0,1,9.43946599496794,0,1,0,0,0
20230125161133,1,4,1,6,54.79386332261551,1,3,9.132310553769251,0,0,0,1,0
20230125161158,0,4,1,6,52.267395189206894,0,3,8.711232531534483,0,1,0,0,0
20230125161228,1,3,1,1,10.1251099474784,1,1,10.1251099474784,0,0,0,1,0
20230125161242,0,4,1,8,66.2523661804257,0,4,8.281545772553212,0,1,0,0,0
