scd,gender,age_grp,order_date,total_qty,total_amt,most_product,event_product,num_category,prime_yn
20230116116232,1,3,1,1,11.023274076435644,1,1,1,1
20230116116307,1,3,1,7,53.629099630181486,1,0,6,1
20230116116312,1,3,1,1,10.890833028775653,1,1,1,1
20230116116317,1,5,1,12,37.19820434253035,2,0,4,0
20230116116329,1,3,1,18,149.41006948628203,3,5,17,0
20230116116355,1,3,1,6,36.97915077461782,3,0,4,0
20230116116380,0,3,1,2,19.94774765834728,1,2,2,1
20230116116404,1,4,1,5,11.042937835596494,1,0,1,0
20230116116409,1,3,1,1,10.090838109351523,1,0,1,0
20230116116416,0,2,1,1,9.734240155229443,0,0,1,1
20230116116454,0,3,1,8,49.808113375990274,0,4,5,0
20230116116504,0,4,1,5,39.92841490183098,0,2,4,0
20230116116505,0,3,1,1,12.01245148802774,1,1,1,1
20230116116506,1,3,1,3,11.013303511711564,1,1,1,1
20230116116517,1,4,1,2,11.404103409534896,1,1,1,1
20230116116529,1,4,1,1,10.537256209576572,1,1,1,1
20230116116558,1,3,1,2,10.847704687051122,2,1,1,1
20230116116592,1,2,1,1,9.99884318585288,1,0,1,0
20230116116603,1,3,1,2,11.6303973411104,1,1,1,0
20230116116651,1,5,1,1,10.537256209576572,1,1,1,1
20230116116652,1,5,1,1,10.335464755184402,1,1,1,1
20230116116686,0,3,1,27,187.3519014852374,0,0,23,1
20230116116745,1,3,1,1,10.689692377847104,1,1,1,0
20230116116784,0,4,1,8,33.65674792773039,1,3,3,0
20230116116790,0,2,1,20,83.26820965685982,0,0,9,1
20230116116843,0,2,1,2,12.353082173634636,1,1,1,1
20230116116851,1,2,1,2,19.918866823168365,3,0,2,0
20230116116861,1,5,1,12,94.02874524556583,1,3,10,1
20230116116872,0,2,1,6,57.13455065889512,0,3,6,1
20230116116876,1,3,1,1,11.180873444782508,1,1,1,1
20230116116939,1,4,1,2,12.353082173634636,1,1,1,1
20230116116983,0,2,1,10,45.139425740601546,2,0,5,1
20230116116988,1,4,1,31,147.59297314879507,2,3,17,1
20230116117031,1,5,1,5,46.28074349559924,1,2,5,1
20230116117052,1,3,1,11,65.50935989897089,0,6,7,1
20230116117065,0,3,1,1,10.267157970987247,2,1,1,0
20230116117067,1,3,1,1,10.39626121569437,1,1,1,0
20230116117070,1,3,1,1,10.5808355811871,1,1,1,0
20230116117071,0,5,1,1,11.291954551767637,1,0,1,1
20230116117075,1,3,1,5,11.783379991755384,1,1,1,1
20230116117122,1,4,1,3,11.679430937634889,1,1,1,0
20230116117179,0,4,1,2,11.363415666242556,1,1,1,0
20230116117224,0,2,1,2,11.247617873161454,1,1,1,0
20230116117247,1,2,1,4,34.684150165145695,2,0,4,0
20230116117285,1,5,1,1,9.043458999670106,0,1,1,0
20230116117299,1,5,1,21,142.97007521662815,0,1,16,0
20230116117301,1,2,1,20,134.11223636802407,0,9,14,0
20230116117323,1,3,1,2,18.618800474832945,1,1,2,1
20230116117338,1,3,1,4,22.097490830642656,1,2,2,1
20230116117356,0,2,1,6,47.884506948692675,0,4,5,1
20230116117385,1,4,1,15,135.84159390047384,0,13,15,0
20230116117387,1,3,1,1,9.883947890661512,1,0,1,1
20230116117448,1,5,1,6,12.086889254834192,1,1,1,0
20230116117502,1,3,1,21,29.097150642550815,0,0,3,1
20230116117537,0,4,1,4,11.419284890598735,1,1,1,1
20230116117571,1,4,1,25,95.87689055149966,0,1,10,1
20230116117588,1,3,1,2,10.756944975238714,1,1,1,1
20230116117591,1,5,1,1,10.510886194753596,1,1,1,1
20230116117608,1,3,1,14,115.81597421946488,0,6,13,1
20230116117609,1,2,1,4,38.55734608394917,3,0,4,1
20230116117660,1,4,1,6,11.824746338150312,1,1,1,1
20230116117673,1,5,1,1,11.659939309494137,1,1,1,1
20230116117674,1,4,1,13,93.08436167245964,0,0,11,1
20230116117676,0,2,1,3,11.393747707140898,1,1,1,0
20230116117682,1,5,1,1,11.591496320770256,1,1,1,1
20230116117687,1,3,1,2,10.268165387743457,3,0,1,0
20230116117691,0,4,1,5,33.402698783742096,1,3,3,1
20230116117753,1,4,1,5,10.49255117955275,0,1,1,1
20230116117764,1,3,1,15,24.162404633905336,1,2,2,1
20230116117768,1,4,1,3,27.05787520608409,0,0,3,0
20230116117777,1,2,1,13,85.48092147190411,1,0,9,0
20230116117792,0,5,1,2,12.284638879136738,1,1,1,1
20230116117808,1,3,1,23,41.764639703060645,1,0,5,1
20230116117825,1,3,1,8,12.351527050704128,1,1,1,1
20230116117827,0,5,1,1,9.915860688599269,3,0,1,1
20230116117846,1,3,1,1,10.304944639246754,1,1,1,1
20230116117857,0,3,1,1,10.2799357115738,1,1,1,0
20230116117863,1,5,1,9,44.124337740087775,3,0,5,1
20230116117880,1,4,1,20,142.69812995762317,0,9,16,1
20230116117881,0,2,1,1,10.295157949622103,1,1,1,0
20230116117910,1,3,1,8,42.47004247891507,1,3,4,1
20230116117924,1,4,1,30,221.12831770979585,0,1,27,1
20230116117925,1,3,1,3,12.12187548672942,1,1,1,1
20230116117929,0,4,1,5,45.07983108677692,0,0,5,0
20230116117932,0,4,1,1,10.312745458882988,1,1,1,0
20230116117941,1,3,1,2,11.6303973411104,1,1,1,0
20230116117969,1,3,1,7,53.918452625575895,1,0,6,1
20230116118006,0,2,1,16,123.6486689755655,0,5,13,0
20230116118033,0,5,1,2,22.440246557305464,1,2,2,1
20230116118065,0,4,1,6,29.002166933144153,0,0,3,0
20230116118090,1,5,1,15,125.35288656001228,1,0,14,0
20230116118118,0,3,1,1,10.28534279500516,3,0,1,1
20230116118138,1,4,1,16,100.40865139368616,0,1,11,1
20230116118152,0,3,1,15,118.36519573260021,3,0,14,1
20230116118165,0,5,1,2,21.22898844122804,1,2,2,1
20230116118167,1,3,1,18,86.31150144258442,0,4,10,1
20230116118197,1,3,1,5,45.46814229106195,1,0,5,0
20230116118204,1,4,1,11,101.59794602450793,0,3,11,0
20230116118216,1,4,1,1,11.023274076435644,1,1,1,1
20230116118222,0,5,1,16,104.32607377223148,0,0,12,0
20230116118337,1,5,1,15,14.367981453264978,1,1,1,1
20230116118359,1,2,1,1,11.185434773248891,3,0,1,1
20230116118388,1,4,1,1,11.659939309494137,1,1,1,1
20230116118389,0,5,1,5,37.96325549388695,1,0,4,1
20230116118392,1,4,1,2,10.003287637613305,2,1,1,1
20230116118429,0,3,1,1,11.701634909033103,1,1,1,0
20230116118452,1,2,1,7,44.910328224134744,1,4,4,1
20230116118471,0,3,1,13,44.401253469609856,1,4,4,1
20230116118493,1,4,1,2,12.284638879136738,1,1,1,1
20230116118523,1,5,1,23,103.37615890116064,0,1,11,1
20230116118546,0,2,1,1,10.537256209576572,1,1,1,1
20230116118578,1,2,1,4,20.819267287767865,0,0,2,0
20230116118668,0,5,1,14,71.93878213475865,3,0,8,1
20230116118719,0,3,1,2,10.229945527689226,1,0,1,0
20230116118742,1,3,1,15,25.3386694111489,1,2,2,1
20230116118756,0,5,1,4,32.30509599083316,1,3,3,1
20230116118765,0,4,1,1,10.217202802034723,1,1,1,1
20230116118767,0,5,1,8,12.330522298716764,1,1,1,1
20230116118801,0,4,1,19,128.69576733153136,3,1,15,1
20230116118807,1,3,1,4,29.423050971417275,1,3,3,1
20230116118828,1,2,1,33,112.2794987368854,0,4,12,1
20230116118832,0,5,1,25,154.90546774237026,0,1,17,1
20230116118839,1,3,1,2,18.497094505728832,0,2,2,1
20230116118896,0,4,1,5,43.66407131706587,0,0,5,1
20230116118910,0,5,1,10,53.70597196302292,0,4,6,1
20230116118949,0,2,1,2,20.279372318969806,1,1,2,0
20230116118955,1,2,1,6,19.47864041264443,2,0,2,0
20230116118984,1,6,1,3,20.287705483977085,0,1,2,1
20230116119085,1,2,1,5,11.914355777560717,1,1,1,1
20230116119086,0,2,1,11,88.15794078964834,0,1,10,0
20230116119087,1,4,1,15,118.5520354946574,3,0,14,1
20230116119101,1,3,1,1,10.304944639246754,1,1,1,1
20230116119108,1,3,1,5,11.726026761206368,1,1,1,0
20230116119145,1,5,1,2,23.603947808797997,1,2,2,1
20230116119162,1,3,1,2,10.995628950073923,0,0,1,1
20230116119257,0,3,1,1,10.251111660954445,1,1,1,1
20230116119282,1,3,1,5,34.82017342400613,3,3,4,1
20230116119289,1,3,1,5,11.860521318415666,1,1,1,1
20230116119304,1,3,1,5,36.68315879936107,2,0,4,0
20230116119314,0,3,1,12,11.654121161637006,0,1,1,1
20230116119316,1,4,1,3,20.82818123855568,1,1,2,1
20230116119390,0,3,1,8,63.747824723399276,0,0,8,1
20230116119403,1,4,1,6,37.322444624592364,3,0,4,0
20230116119418,1,3,1,5,31.59816568250228,1,3,3,1
20230116119422,1,2,1,2,12.774135513362262,1,1,1,1
20230116119445,0,2,1,11,89.10413488010062,1,2,10,1
20230116119493,0,3,1,17,118.93263814990001,1,0,13,0
20230116119494,1,5,1,3,11.33772648231508,3,1,1,1
20230116119565,0,4,1,2,12.284638879136738,1,1,1,1
20230116119583,1,3,1,1,10.728057654456492,3,0,1,1
20230116119599,0,3,1,3,29.85379601835762,3,0,3,0
20230116119635,0,2,1,1,10.940224437486153,1,1,1,1
20230116119647,1,2,1,10,12.00359531909262,1,1,1,0
20230116119673,1,4,1,3,31.091206900328636,3,0,3,0
20230116119695,0,3,1,1,9.51148146411212,0,0,1,1
20230116119746,0,3,1,20,69.64959288996965,0,1,8,1
20230116119785,1,3,1,5,11.552540331204208,0,1,1,1
20230116119841,1,4,1,5,39.53002750504665,0,3,4,0
20230116119892,1,3,1,6,11.965700276827535,1,1,1,1
20230116119909,0,4,1,10,12.553664967047869,1,1,1,1
20230116119952,1,3,1,41,273.0043820467878,3,1,31,0
20230116119964,1,3,1,1,9.51148146411212,0,0,1,1
20230116119966,1,3,1,27,236.89499904407052,0,22,26,0
20230116119999,1,3,1,11,66.60844194365434,3,2,7,1
20230116120010,0,2,1,2,22.661893345979415,1,2,2,1
20230116120108,0,2,1,14,48.48978349806824,0,2,5,0
20230116120118,1,3,1,1,9.347054195292005,2,1,1,1
20230116120119,1,3,1,6,45.121491121917224,1,0,5,0
20230116120177,1,3,1,17,143.96532430672158,2,1,16,0
20230116120197,1,3,1,1,10.5808355811871,1,1,1,0
20230116120201,0,2,1,1,10.5808355811871,1,1,1,0
20230116120214,1,5,1,7,46.061650477557606,1,0,5,0
20230116120223,1,3,1,14,109.99090210015812,3,0,12,0
20230116120230,1,3,1,1,11.597275804538212,1,1,1,0
20230116120253,1,5,1,10,12.466246050277729,1,1,1,1
20230116120371,1,4,1,5,11.860521318415666,1,1,1,1
20230116120377,1,4,1,2,12.057485626465848,3,0,1,1
20230116120459,0,3,1,1,10.5808355811871,1,1,1,0
20230116120499,1,3,1,1,10.537256209576572,1,1,1,1
20230116120510,1,3,1,18,140.10266683299372,3,0,17,1
20230116120523,1,3,1,6,45.07388355022562,1,0,5,0
20230116120555,0,4,1,1,10.987679702292931,1,1,1,0
20230116120585,1,3,1,3,11.069026134343924,0,1,1,0
20230116120656,0,5,1,3,22.55674197971007,1,2,2,1
20230116120697,0,4,1,2,12.284638879136738,1,1,1,1
20230116120706,0,2,1,8,71.96653526612863,1,1,8,0
20230116120750,0,3,1,5,19.59890555854834,0,0,2,0
20230116120754,1,5,1,1,10.304241580914171,0,0,1,1
20230116120756,1,2,1,1,10.228826616165009,2,1,1,1
20230116120757,1,3,1,2,12.2904183895416,1,1,1,0
20230116120766,0,3,1,4,19.756586672226625,0,0,2,1
20230116120767,1,3,1,15,13.245281649579177,1,1,1,1
20230116120774,1,4,1,1,10.5808355811871,1,1,1,0
20230116120779,0,3,1,30,20.129961567823834,2,0,2,1
20230116120780,1,3,1,5,48.91802253209343,3,0,5,0
20230116120802,1,4,1,1,12.534022959209151,3,0,1,1
20230116120831,0,2,1,1,9.94097599694712,1,0,1,1
20230116120956,0,3,1,10,53.20495695439657,3,0,6,1
20230116120962,0,2,1,8,68.74351299214574,1,1,8,0
20230116120963,1,4,1,1,10.10989177984604,1,1,1,0
20230116120983,0,5,1,11,60.00107273033981,0,0,7,0
20230116121013,0,1,1,10,47.021438052273396,0,1,5,0
20230116121038,0,2,1,5,28.32526636999305,2,0,3,1
20230116121085,1,2,1,1,10.251111660954445,1,1,1,1
20230116121145,1,3,1,7,55.91108581558758,0,6,6,1
20230116121156,1,3,1,3,20.276414151533622,1,1,2,1
20230116121177,0,3,1,2,10.252417581902414,0,0,1,0
20230116121188,1,5,1,3,11.031092139970914,1,0,1,0
20230116121207,1,4,1,20,67.02070555411271,1,5,6,1
20230116121212,1,4,1,3,22.566640221261537,3,2,2,1
20230116121237,0,4,1,2,12.24514430911458,1,1,1,1
20230116121250,1,3,1,2,20.78836787053102,1,2,2,1
20230116121265,1,2,1,3,32.52918559507599,1,3,3,1
20230116121268,1,3,1,5,11.695755225939896,1,1,1,1
20230116121281,0,2,1,1,11.336582003702777,1,1,1,0
20230116121360,0,3,1,1,12.05138765631841,1,1,1,0
20230116121406,0,2,1,1,11.023274076435644,1,1,1,1
20230116121440,1,3,1,6,10.789174736612106,0,0,1,0
20230116121506,0,5,1,10,46.50502729900762,0,1,5,1
20230116121526,1,6,1,2,21.410943724654274,1,0,2,0
20230116121527,0,2,1,30,131.47605079569436,3,1,14,1
20230116121557,1,2,1,10,43.75353294631301,2,0,5,0
20230116121564,0,3,1,1,10.940224437486153,1,1,1,1
20230116121647,1,3,1,1,10.016548344820142,1,0,1,1
20230116121680,1,3,1,2,10.97679912709094,0,0,1,0
20230116121686,1,4,1,2,12.970863514388988,1,1,1,1
20230116121690,1,4,1,1,10.220922583137256,0,1,1,1
20230116121753,1,2,1,8,72.9656621715283,1,0,8,1
20230116121770,1,3,1,22,126.14609691605378,1,1,14,1
20230116121772,0,4,1,20,25.14712105609086,1,2,2,1
20230116121799,1,2,1,8,72.9656621715283,1,0,8,1
20230116121804,0,3,1,9,79.37012097676717,0,1,9,1
20230116121816,0,4,1,1,10.272115770592318,1,1,1,1
20230116121866,1,4,1,4,11.526285816672065,1,1,1,0
20230116121884,1,3,1,2,10.506463824584774,1,0,1,1
20230116121928,1,4,1,20,28.80497492990525,0,0,3,0
20230116121940,1,5,1,20,9.980494888896912,1,0,1,0
20230116121966,1,4,1,1,11.634169172255593,1,1,1,0
20230116121967,1,5,1,13,82.38203105214373,0,4,9,1
20230116121970,0,2,1,1,11.023274076435644,1,1,1,1
20230116121977,1,4,1,9,62.07580245890577,0,2,7,0
20230116122009,0,4,1,6,20.976006633258375,0,0,2,1
20230116122011,0,5,1,12,101.81155036897195,0,10,11,1
20230116122017,0,3,1,4,27.604854834826057,3,0,3,1
20230116122026,0,2,1,7,57.053888118476465,2,2,6,1
20230116122081,1,4,1,1,11.023274076435644,1,1,1,1
20230116122105,1,4,1,5,11.347472824583114,0,1,1,1
20230116122146,0,5,1,10,9.481969279105716,0,0,1,1
20230116122218,1,3,1,11,91.40813436340837,3,1,10,1
20230116122221,0,4,1,1,10.228826616165009,2,1,1,1
20230116122239,1,2,1,2,10.944241182249897,1,1,1,1
20230116122250,0,3,1,6,57.295078140635994,0,6,6,0
20230116122266,1,3,1,5,37.465049299886914,0,0,4,1
20230116122291,1,3,1,39,96.84356649753569,1,0,10,1
20230116122321,1,5,1,13,99.754902447556,2,1,11,0
20230116122344,1,4,1,62,260.62024893069827,0,3,31,1
20230116122368,1,4,1,2,10.978472910573082,3,0,1,1
20230116122371,0,4,1,7,48.81689128661955,1,5,5,0
20230116122414,1,4,1,9,61.905622896025406,0,0,7,0
20230116122434,0,5,1,2,21.676418166833297,1,2,2,0
20230116122457,1,3,1,1,9.74899514766085,3,1,1,1
20230116122464,1,4,1,1,11.290531632546564,1,1,1,1
20230116122469,0,4,1,6,37.1210698854,0,0,4,0
20230116122491,1,4,1,11,56.77139769860378,0,6,6,1
20230116122492,1,4,1,2,10.559166483481166,0,0,1,0
20230116122523,1,4,1,1,10.367158673708657,2,1,1,1
20230116122549,1,4,1,1,10.367158673708657,2,1,1,1
20230116122566,0,4,1,57,374.7500501248078,0,2,46,1
20230116122575,1,3,1,15,11.64435715476079,0,1,1,0
20230116122577,1,5,1,4,28.856689775995697,1,0,3,1
20230116122590,0,4,1,5,22.40199177717122,1,2,2,1
20230116122610,0,3,1,1,11.55200193695202,1,1,1,1
20230116122628,0,4,1,2,12.327311923715463,1,1,1,0
20230116122649,0,5,1,1,11.65222643154715,1,1,1,1
20230116122655,0,2,1,6,40.56126833434892,0,0,4,0
20230116122659,1,4,1,12,101.85634026105126,1,0,11,0
20230116122661,1,5,1,3,12.168998826150345,1,1,1,0
20230116122712,1,2,1,5,38.27786147106548,0,0,4,1
20230116122725,0,5,1,6,20.17032642632227,0,1,2,1
20230116122726,1,3,1,13,109.69640926112272,0,1,12,1
20230116122760,1,4,1,14,42.66532128131553,2,0,5,1
20230116122775,0,6,1,28,30.941388509592255,1,0,3,1
20230116122778,0,2,1,4,37.02180138744239,1,0,4,1
20230116122784,1,4,1,12,113.98711191654596,1,11,12,0
20230116122798,1,4,1,14,57.284553014871456,0,1,6,1
20230116122805,1,4,1,7,37.384303317897576,0,0,4,1
20230116122823,1,4,1,2,12.284638879136738,1,1,1,1
20230116122828,1,3,1,2,12.284638879136738,1,1,1,1
20230116122830,0,3,1,4,21.6959533856747,1,2,2,1
20230116122910,0,2,1,22,136.68838799547362,1,0,15,0
20230116122934,1,3,1,3,22.76698659750916,1,2,2,1
20230116122960,1,3,1,9,80.68735405760367,0,2,9,1
20230116122999,1,3,1,17,85.14304494090453,3,1,10,1
20230116123014,1,5,1,4,38.50795306912033,0,1,4,1
20230116123015,0,2,1,5,11.310454260675549,1,1,1,0
20230116123020,1,3,1,6,54.0535224391238,1,0,6,1
20230116123039,1,5,1,12,33.606037083875144,0,3,3,1
20230116123047,0,3,1,1,11.023274076435644,1,1,1,1
20230116123119,1,3,1,2,11.953043175977816,0,1,1,0
20230116123168,0,2,1,2,20.933095551156967,1,2,2,1
20230116123171,0,3,1,6,37.00050996650504,3,0,4,1
20230116123191,0,4,1,2,21.11175561191291,0,2,2,1
20230116123212,0,4,1,2,10.608983176276936,3,0,1,1
20230116123229,1,5,1,13,56.04054957684485,2,0,6,1
20230116123260,1,3,1,1,10.940224437486153,1,1,1,1
20230116123261,1,3,1,7,23.57016460028868,1,2,2,0
20230116123307,0,4,1,4,33.466690341461224,0,0,4,1
20230116123375,1,3,1,12,39.99542785258373,1,0,4,0
20230116123452,1,4,1,2,20.274097821282766,0,2,2,1
20230116123455,0,3,1,19,136.24732635718783,2,2,15,1
20230116123457,0,2,1,4,39.37011843294725,1,3,4,1
20230116123475,0,4,1,7,38.06133141661905,1,0,4,1
20230116123498,0,4,1,2,21.963174074278427,3,2,2,0
20230116123509,1,5,1,1,9.915860688599269,3,0,1,1
20230116123533,1,4,1,9,80.10089881986414,0,9,9,1
20230116123547,1,4,1,2,22.801941356306052,1,2,2,1
20230116123560,1,3,1,6,58.36253402886234,0,6,6,0
20230116123575,1,3,1,3,22.248155205707455,1,2,2,0
20230116123581,1,4,1,3,11.163594913405634,1,1,1,1
20230116123613,1,3,1,14,117.34972709799277,2,6,14,1
20230116123669,1,5,1,5,29.678008639621453,1,0,3,1
20230116123719,1,3,1,34,232.9977018974105,0,18,26,1
20230116123720,1,3,1,1,9.957360018000616,3,0,1,1
20230116123737,1,3,1,2,10.978472910573082,3,0,1,1
20230116123767,1,4,1,6,21.28797733680379,0,0,2,1
20230116123791,0,3,1,7,30.306349058122485,0,3,3,1
20230116123801,1,3,1,16,148.30400962572656,0,12,16,1
20230116123815,0,3,1,1,10.503724171902723,1,0,1,0
20230116123828,0,4,1,2,19.650266293514324,0,2,2,1
20230116123837,0,2,1,5,34.01917894624865,2,4,4,1
20230116123845,0,2,1,28,124.6898093515106,1,3,13,1
20230116123904,1,3,1,2,19.323394711243907,0,2,2,0
20230116123912,0,3,1,8,46.12541020253368,3,3,5,1
20230116123923,1,3,1,6,20.606524460949178,1,1,2,0
20230116123937,1,5,1,19,70.39664968165587,3,0,7,0
20230116123944,1,3,1,4,38.61099268237524,0,0,4,1
20230116124012,0,4,1,1,9.94097599694712,1,0,1,1
20230116124015,0,3,1,6,33.5180601915399,1,3,3,1
20230116124029,0,3,1,5,37.689824577498,1,3,4,1
20230116124035,0,5,1,2,20.812918303852282,2,2,2,0
20230116124080,0,5,1,1,12.05138765631841,1,1,1,0
20230117124144,1,3,1,6,46.42831678466269,3,2,5,1
20230117124153,1,5,1,65,328.6154467835936,0,5,39,1
20230117124172,0,3,1,1,10.940224437486153,1,1,1,1
20230117124187,0,3,1,19,97.39968238276629,0,7,11,1
20230117124201,0,3,1,1,9.820431977398805,3,0,1,0
20230117124217,1,3,1,5,22.604642522375173,2,2,2,0
20230117124221,0,2,1,6,46.16840921887413,0,5,5,1
20230117124226,1,3,1,1,12.080991165908294,1,1,1,1
20230117124234,1,2,1,2,10.921955739501612,2,1,1,1
20230117124275,1,2,1,2,11.983672567770997,1,1,1,1
20230117124277,0,5,1,3,28.490778596939933,1,0,3,0
20230117124307,1,3,1,15,50.79290844176027,0,3,5,1
20230117124318,1,3,1,10,76.97045597132225,2,0,9,0
20230117124338,1,4,1,5,31.124330088931615,0,3,3,1
20230117124417,1,2,1,1,12.685831660886013,1,1,1,0
20230117124434,0,2,1,2,9.62951112714046,0,1,1,0
20230117124459,1,3,1,7,12.88611938885759,1,1,1,1
20230117124468,1,4,1,3,21.927357188145386,0,2,2,1
20230117124525,1,2,1,4,38.42319895549257,3,1,4,0
20230117124526,0,2,1,11,73.92938011626747,0,0,9,1
20230117124644,0,4,1,18,91.8445024319092,1,1,10,0
20230117124703,0,4,1,11,55.61459061881646,0,1,6,1
20230117124735,0,3,1,14,81.54720457910366,0,7,9,0
20230117124736,0,5,1,5,11.017415291982012,0,1,1,1
20230117124739,0,3,1,10,54.991903799885215,2,0,6,0
20230117124766,1,3,1,6,55.118996020264504,1,1,6,1
20230117124786,0,5,1,2,11.6605434243979,2,1,1,1
20230117124859,1,3,1,18,89.31437273213851,1,0,10,1
20230117124890,0,4,1,1,10.50865015542752,3,0,1,0
20230117124893,0,2,1,3,11.23860703330988,1,1,1,0
20230117124917,1,3,1,25,132.5952958845823,0,0,16,1
20230117124985,0,4,1,37,202.17463226043017,0,2,24,1
20230117125062,1,3,1,14,56.795215634373484,1,4,5,1
20230117125083,0,4,1,5,47.03175302567695,0,5,5,0
20230117125106,1,2,1,14,77.10360357034772,0,0,8,0
20230117125111,0,6,1,1,9.99884318585288,1,0,1,0
20230117125142,0,3,1,3,12.435186340021364,1,1,1,0
20230117125150,1,4,1,3,11.334468431278424,0,0,1,1
20230117125167,0,5,1,1,9.911654115202522,1,0,1,1
20230117125233,1,5,1,1,11.07039691512464,1,1,1,0
20230117125249,1,5,1,2,19.26739106034082,1,0,2,1
20230117125259,0,4,1,7,38.10812386169722,2,2,4,0
20230117125299,1,5,1,1,11.55200193695202,1,1,1,1
20230117125399,0,2,1,15,46.10090183379337,0,0,5,0
20230117125401,1,5,1,1,11.290531632546564,1,1,1,1
20230117125444,1,4,1,4,31.573500889850514,1,3,3,0
20230117125446,1,6,1,3,20.736104832182427,1,0,2,1
20230117125460,0,6,1,63,425.0259227636268,1,0,48,1
20230117125478,0,3,1,5,28.662012676005922,0,1,3,1
20230117125505,0,3,1,6,22.539457139236355,0,2,2,1
20230117125522,1,5,1,3,11.272559454860431,1,1,1,1
20230117125634,0,4,1,1,11.55200193695202,1,1,1,1
20230117125651,1,3,1,5,47.89291158783642,0,5,5,1
20230117125664,1,4,1,6,37.34854741138511,1,0,4,1
20230117125666,0,2,1,1,11.364344246857838,3,0,1,1
20230117125714,1,5,1,34,183.78160968638983,1,3,20,1
20230117125756,1,6,1,7,58.11667594765791,3,0,7,0
20230117125778,1,3,1,12,40.11964669178916,0,4,4,0
20230117125782,1,4,1,1,11.290531632546564,1,1,1,1
20230117125783,1,3,1,4,19.798177108451895,1,0,2,0
20230117125827,1,4,1,1,11.290531632546564,1,1,1,1
20230117125829,1,5,1,6,23.362245391608703,1,2,2,0
20230117125842,1,3,1,2,10.914051563182127,0,1,1,1
20230117125843,1,4,1,2,10.925956465688444,1,1,1,1
20230117125846,1,4,1,30,13.65227490109055,1,1,1,1
20230117125857,1,3,1,4,11.68142696316332,1,1,1,0
20230117125870,0,3,1,4,35.005551256450374,1,4,4,1
20230117125944,1,5,1,10,12.553664967047869,1,1,1,1
20230117125956,1,3,1,2,12.029723220006508,1,1,1,0
20230117125960,1,4,1,1,11.55200193695202,1,1,1,1
20230117126016,0,3,1,2,20.812918303852282,2,2,2,0
20230117126048,0,3,1,20,141.25334581662844,1,0,16,0
20230117126101,0,2,1,6,57.36867786178088,3,2,6,1
20230117126115,1,3,1,3,21.214861020589915,1,2,2,0
20230117126169,1,4,1,39,269.0458965333208,0,27,28,1
20230117126177,0,4,1,3,20.40915503402337,0,0,2,1
20230117126188,1,4,1,12,37.01606831674728,0,1,4,1
20230117126208,1,3,1,5,11.922156805247273,1,1,1,0
20230117126209,1,4,1,2,22.534534856704315,1,2,2,0
20230117126239,0,5,1,2,10.944241182249897,1,1,1,1
20230117126280,0,5,1,8,66.69631911774998,0,5,7,1
20230117126329,0,2,1,2,18.110411750052386,1,0,2,1
20230117126352,1,4,1,14,104.31170964183127,0,0,12,0
20230117126359,0,2,1,10,79.78115229970142,0,2,9,0
20230117126426,1,4,1,5,19.88254669757525,0,0,2,1
20230117126439,0,5,1,7,50.728702572368114,0,0,6,1
20230117126475,1,3,1,1,9.99884318585288,1,0,1,0
20230117126484,1,3,1,3,30.92833818368932,1,3,3,1
20230117126494,1,3,1,2,20.249086099888252,1,2,2,1
20230117126495,1,2,1,20,11.878824733709244,0,1,1,1
20230117126557,0,4,1,8,66.94505504179554,0,6,7,1
20230117126571,1,3,1,14,65.33622576298391,1,0,7,0
20230117126573,0,4,1,1,10.073947369564896,1,1,1,1
20230117126576,0,3,1,6,46.12214049563751,0,0,5,0
20230117126594,0,4,1,1,10.2328272702548,1,1,1,1
20230117126598,0,4,1,31,253.6428513437208,1,7,29,1
20230117126602,0,3,1,2,11.58989576532275,1,1,1,0
20230117126606,1,4,1,1,10.28534279500516,3,0,1,1
20230117126616,0,4,1,1,10.073947369564896,1,1,1,1
20230117126619,0,2,1,8,40.2900633715333,0,3,4,0
20230117126625,1,3,1,3,11.36574708871172,2,1,1,0
20230117126630,1,2,1,3,21.183379205278495,1,2,2,1
20230117126631,1,4,1,1,10.367158673708657,2,1,1,1
20230117126676,1,2,1,5,11.904568824616106,1,1,1,0
20230117126707,1,5,1,40,13.939956679213765,1,1,1,1
20230117126721,1,3,1,22,128.03720149450461,0,3,14,1
20230117126730,1,6,1,1,11.1497149247589,1,1,1,1
20230117126753,0,3,1,17,164.50202060420924,0,12,17,1
20230117126755,1,4,1,1,12.01245148802774,1,1,1,1
20230117126780,1,4,1,5,13.261657384227766,1,1,1,1
20230117126827,1,3,1,7,61.788079439612225,0,6,7,1
20230117126834,1,4,1,1,11.65222643154715,1,1,1,1
20230117126896,0,6,1,4,29.242414150623336,0,0,3,0
20230117126958,0,3,1,1,10.411629578672915,2,1,1,0
20230117126989,0,2,1,1,11.1497149247589,1,1,1,1
20230117127010,0,2,1,20,101.34777397077559,0,0,11,1
20230117127175,0,3,1,7,56.206655051383336,1,0,6,0
20230117127197,0,5,1,9,11.145305123835412,2,0,1,1
20230117127223,0,3,1,2,20.275212151391333,1,0,2,1
20230117127251,0,3,1,8,20.279247267063248,3,0,2,1
20230117127266,1,4,1,20,12.03907901358516,0,1,1,0
20230117127352,0,4,1,4,27.598924614427773,0,2,3,1
20230117127357,0,3,1,2,11.983672567770997,1,1,1,1
20230117127418,0,2,1,3,18.02684636097444,0,0,2,0
