net_order_qty,net_order_amt,gender,age_grp,weekday2,event_product,category_count,prime_yn,most_product_0,most_product_1,most_product_2,most_product_3
8,71.80537475039577,0,4,1,0,4,1,0,1,0,0
1,9.43946599496794,1,4,1,0,1,0,1,0,0,0
6,54.79386332261551,1,4,1,0,3,0,0,0,1,0
6,52.267395189206894,0,4,1,0,3,0,1,0,0,0
1,10.1251099474784,1,3,1,0,1,0,0,0,1,0
8,66.2523661804257,0,4,1,0,4,0,1,0,0,0
3,27.5820647200906,1,3,1,0,3,1,1,0,0,0
1,9.380420642347785,1,4,1,0,1,0,1,0,0,0
2,17.263212414231468,1,4,1,1,2,0,1,0,0,0
2,18.465503362095596,1,4,1,0,2,1,0,0,1,0
1,8.098338846189057,1,4,1,0,1,0,0,1,0,0
3,28.55727986280327,0,4,1,0,1,0,1,0,0,0
2,18.57410854256395,0,4,1,0,2,0,1,0,0,0
4,35.75608561976394,0,2,1,0,4,0,0,1,0,0
2,17.512193510431718,0,2,1,0,2,0,1,0,0,0
7,36.443486716502115,0,3,1,0,4,0,1,0,0,0
4,36.40463764784455,1,4,1,0,2,0,0,1,0,0
4,37.98426156933292,0,3,1,0,3,0,0,1,0,0
1,8.235890725928495,1,3,1,0,1,0,0,1,0,0
4,34.665306894406356,0,4,1,0,3,0,1,0,0,0
2,10.79693945250625,1,4,1,0,1,1,0,0,1,0
7,57.75822423449171,1,4,1,0,2,0,0,0,1,0
12,68.28667732314122,0,4,1,0,3,0,1,0,0,0
7,45.261822511132145,0,4,1,0,3,1,1,0,0,0
8,43.57874464215652,0,4,1,0,1,0,1,0,0,0
3,24.25991999399353,1,2,1,0,3,1,1,0,0,0
4,19.42195572992349,0,5,1,0,1,0,1,0,0,0
4,9.65509029374725,0,3,1,0,1,0,1,0,0,0
3,23.873523908647698,0,3,1,0,2,1,0,0,1,0
2,10.48628959258962,1,5,1,0,1,0,1,0,0,0
4,34.60995962258699,1,3,1,0,3,0,0,1,0,0
1,10.1251099474784,1,5,1,0,1,0,0,0,1,0
7,55.5256649016749,0,4,1,0,3,1,0,0,1,0
1,9.965334955862208,0,4,1,0,1,0,0,0,1,0
7,46.29735542093999,0,4,1,0,3,1,0,0,1,0
3,25.416370915227567,0,5,1,0,2,0,0,0,1,0
2,10.28517213197889,0,3,1,0,1,1,1,0,0,0
1,9.793170328225258,0,5,1,0,1,0,1,0,0,0
17,98.66581249756992,0,4,1,0,4,1,0,0,1,0
3,27.829554696490575,0,4,1,0,2,0,1,0,0,0
1,10.125310231882922,1,3,1,0,1,1,0,0,1,0
1,10.125310231882922,0,3,1,0,1,1,0,0,1,0
18,27.959315537731214,1,2,1,0,1,0,1,0,0,0
3,20.390226854158705,0,4,1,0,2,0,1,0,0,0
3,19.802933845170518,1,5,1,0,2,1,1,0,0,0
4,36.589309092688566,0,4,1,0,2,0,0,0,0,1
1,10.125310231882922,0,5,1,0,1,1,0,0,1,0
1,10.103812733769658,0,5,1,0,1,1,0,0,1,0
1,9.971846890049472,0,4,1,0,1,0,1,0,0,0
8,26.76872916418263,1,3,1,0,2,1,1,0,0,0
5,37.57028543681101,0,4,1,0,3,0,0,1,0,0
1,10.389026137075234,0,5,1,0,1,0,0,0,1,0
10,82.91263260223587,0,3,1,0,4,0,0,1,0,0
9,37.39933282027492,0,4,1,0,1,0,1,0,0,0
2,20.40685232266938,0,4,1,0,1,0,1,0,0,0
9,19.120317382358262,1,3,1,0,1,1,1,0,0,0
16,10.474721304097178,0,4,1,0,1,1,0,0,1,0
10,19.756232714172665,0,4,1,0,1,0,1,0,0,0
7,10.875421105875668,0,3,1,0,1,0,1,0,0,0
4,35.64872219619211,1,3,1,0,3,1,0,1,0,0
1,9.50181524266666,0,4,1,1,1,1,1,0,0,0
7,44.353495817296924,0,3,1,0,2,0,0,0,1,0
12,61.844170315061966,0,4,1,10,2,0,0,0,1,0
7,34.89377425849129,0,5,1,0,1,1,0,0,1,0
3,27.97638431701347,1,3,1,0,2,0,0,1,0,0
3,18.514277210734434,0,4,1,0,2,0,0,1,0,0
12,26.102927297919862,0,2,1,0,2,0,0,0,0,1
9,66.55939865405128,0,5,1,0,4,1,1,0,0,0
4,35.789322024612005,1,3,1,3,3,1,1,0,0,0
4,36.90533230141673,0,2,1,3,2,0,1,0,0,0
4,28.242842554529872,0,4,1,4,1,1,1,0,0,0
5,38.51768436710579,0,3,1,5,2,0,1,0,0,0
1,10.33315734934111,1,2,1,1,1,1,0,0,1,0
7,64.94334851854032,0,4,1,6,3,0,1,0,0,0
4,27.774440292303183,0,5,1,0,2,0,1,0,0,0
3,10.147570339863991,0,4,1,3,1,0,0,0,1,0
4,36.58112592870238,1,3,1,3,2,1,1,0,0,0
1,9.090091799380009,0,3,1,1,1,0,1,0,0,0
5,47.03109778431679,0,2,1,5,2,0,1,0,0,0
8,71.56486894817134,0,4,1,8,3,0,1,0,0,0
5,10.41529269641562,0,3,1,5,1,0,1,0,0,0
6,39.107229011371814,0,4,1,6,1,1,1,0,0,0
4,37.197519860044004,1,4,1,4,3,0,1,0,0,0
2,18.500172598395658,1,4,1,1,1,1,1,0,0,0
5,39.1021211439067,0,5,1,5,2,0,1,0,0,0
1,10.33315734934111,0,3,1,1,1,1,0,0,1,0
5,46.30133941968492,0,4,1,5,2,1,1,0,0,0
5,29.098248500259295,1,4,1,5,1,1,1,0,0,0
10,75.54978392591171,1,4,1,10,3,0,1,0,0,0
2,14.930449833037217,0,2,1,2,2,0,1,0,0,0
5,46.73936741101036,0,4,1,5,1,0,1,0,0,0
4,37.12311069308462,0,3,1,4,2,0,0,0,1,0
13,93.52107254765096,0,5,1,0,5,1,1,0,0,0
5,38.01934148484596,1,4,1,4,2,0,1,0,0,0
1,9.42424134192346,0,4,1,1,1,1,1,0,0,0
1,10.405746587635992,0,3,1,1,1,0,0,0,1,0
4,28.721613984576827,1,3,1,4,2,0,1,0,0,0
4,28.228191501208038,0,4,1,4,2,0,1,0,0,0
5,45.66049908289686,1,5,1,0,3,0,0,1,0,0
4,38.00128166945611,0,4,1,4,2,0,1,0,0,0
3,27.597507952869208,0,4,1,3,2,0,1,0,0,0
5,45.07279863315971,0,3,1,4,3,0,1,0,0,0
3,19.940296228091675,0,4,1,3,2,0,1,0,0,0
3,28.477796471314928,1,2,1,3,1,0,1,0,0,0
7,38.68185031551619,0,4,1,3,3,0,0,0,1,0
3,27.748298357743458,1,3,1,2,2,0,1,0,0,0
7,63.654580961491526,1,3,1,6,3,0,0,0,1,0
2,18.40921487134574,0,4,1,2,1,0,1,0,0,0
12,109.87207024393038,0,5,1,12,4,1,1,0,0,0
5,45.3739961516928,0,4,1,4,4,0,1,0,0,0
8,64.55140025555158,0,4,1,8,4,0,1,0,0,0
3,27.87229999218921,1,6,1,3,3,1,1,0,0,0
7,65.16827731846541,0,2,1,5,3,0,1,0,0,0
5,44.36876373262691,1,3,1,4,4,0,1,0,0,0
3,27.80356287481576,0,3,1,2,1,0,1,0,0,0
6,55.49694258701952,0,5,1,6,2,0,1,0,0,0
6,48.18629763348579,0,4,1,6,2,0,1,0,0,0
3,27.789661114547652,1,3,1,3,2,0,1,0,0,0
8,66.81939564220109,1,3,1,8,3,0,1,0,0,0
5,46.08406437211725,1,6,1,0,4,1,0,1,0,0
3,26.91738555783082,0,5,1,0,1,1,1,0,0,0
1,9.42424134192346,1,3,1,1,1,1,1,0,0,0
5,45.4883745551191,0,3,1,5,3,0,1,0,0,0
2,18.29782500888411,0,3,1,2,2,0,0,0,1,0
11,84.49025508580921,0,4,1,11,4,1,1,0,0,0
2,19.65383506187971,0,4,1,2,2,1,1,0,0,0
6,53.97212602833481,0,4,1,6,3,1,1,0,0,0
5,28.48741729579544,0,4,1,5,2,0,1,0,0,0
4,37.9280773763567,1,5,1,4,3,1,1,0,0,0
2,19.45838737485881,0,4,1,0,1,0,1,0,0,0
5,46.91997461308123,1,4,1,4,3,0,1,0,0,0
6,45.483202520455265,0,4,1,6,3,1,1,0,0,0
3,18.707243570281825,0,4,1,3,2,1,1,0,0,0
3,27.839131295238737,0,4,1,3,1,0,1,0,0,0
2,17.535756257579536,0,3,1,2,1,0,0,0,1,0
5,46.65318603911581,0,4,1,5,2,0,1,0,0,0
10,29.101670868220836,0,4,1,10,2,1,0,0,1,0
14,117.42493781545917,0,4,1,14,4,1,1,0,0,0
2,19.16777171921847,0,3,1,2,1,0,1,0,0,0
7,66.68088599517665,0,5,1,2,3,1,1,0,0,0
13,84.0102442333525,0,5,1,11,4,0,1,0,0,0
4,37.03313350216159,0,4,1,4,2,0,1,0,0,0
4,36.77984981798136,0,4,1,4,2,0,0,0,1,0
10,85.99016235466627,1,4,1,10,2,0,1,0,0,0
1,9.206432747145165,0,3,1,1,1,0,1,0,0,0
12,19.20354833334274,0,4,1,12,1,0,0,0,1,0
4,37.55617756139888,1,3,1,4,2,0,1,0,0,0
7,56.543996553416484,1,4,1,7,2,1,0,0,1,0
1,8.981932990986873,0,5,1,1,1,0,1,0,0,0
4,36.3861760963405,0,4,1,4,3,0,1,0,0,0
4,36.29662544748273,0,4,1,4,3,0,1,0,0,0
7,61.62097541905494,0,4,1,6,2,1,0,0,1,0
6,55.45701657938408,0,3,1,6,3,1,1,0,0,0
13,100.95717595830072,1,3,1,13,4,0,1,0,0,0
10,62.25683484287893,0,3,1,10,2,0,0,0,1,0
1,9.306377560173123,1,4,1,1,1,1,1,0,0,0
2,18.553160461260212,1,3,1,2,2,0,1,0,0,0
8,57.50783690824203,0,4,1,8,2,0,1,0,0,0
1,8.389132521348719,0,3,1,1,1,1,1,0,0,0
5,46.53931432058985,0,4,1,4,2,0,1,0,0,0
9,75.2940119043082,0,3,1,9,3,0,1,0,0,0
3,28.59994329613373,1,4,1,3,2,1,1,0,0,0
3,19.629531355410535,0,3,1,3,1,0,1,0,0,0
1,9.276596167753247,0,4,1,1,1,0,0,0,1,0
6,38.27067511156015,1,4,1,6,3,0,1,0,0,0
2,17.358004356267454,1,5,1,1,2,1,1,0,0,0
2,19.241054020467715,1,3,1,2,1,0,1,0,0,0
9,75.00579770950796,0,3,1,9,3,1,1,0,0,0
1,7.412160334945205,0,5,1,0,1,1,0,0,0,1
2,18.52173036705061,1,5,1,2,2,1,1,0,0,0
4,28.187108915900332,0,3,1,4,3,0,1,0,0,0
1,10.405746587635992,1,5,1,1,1,0,0,0,1,0
1,9.496796693502144,0,3,1,1,1,0,1,0,0,0
6,55.639102939262386,0,4,1,6,1,0,1,0,0,0
3,29.078370631548374,0,3,1,2,2,0,1,0,0,0
5,37.33241124542454,0,4,1,5,3,1,1,0,0,0
3,27.30390818199043,0,3,1,3,3,1,1,0,0,0
4,37.93763110730939,0,4,1,4,1,0,1,0,0,0
1,10.104998803723223,0,3,1,0,1,0,0,0,1,0
4,28.805372576104034,1,5,1,4,3,1,1,0,0,0
3,28.246406013509812,1,5,1,3,1,0,1,0,0,0
5,44.95629988966067,0,3,1,5,3,1,1,0,0,0
5,47.284372328981405,0,3,1,5,4,0,1,0,0,0
10,67.60356361846712,1,3,1,10,3,1,1,0,0,0
11,102.3222706890553,0,5,1,11,4,0,1,0,0,0
25,190.99078987868037,0,5,1,22,4,1,1,0,0,0
2,18.451901213403644,0,3,1,2,2,1,1,0,0,0
4,36.17997396981443,0,4,1,4,2,1,1,0,0,0
14,124.68616046002046,0,5,1,13,4,1,1,0,0,0
4,37.04700442025038,0,5,1,4,2,0,1,0,0,0
19,158.36038900199134,0,5,1,19,3,1,1,0,0,0
9,80.42521961249435,0,4,1,9,4,0,1,0,0,0
3,27.944346693985672,1,3,1,3,2,0,0,0,1,0
6,48.132577477720424,1,4,1,6,3,0,1,0,0,0
7,46.53342387578087,1,5,1,5,3,1,1,0,0,0
10,63.55253719056734,0,6,1,10,4,0,1,0,0,0
9,83.52930558680639,0,4,1,8,3,1,1,0,0,0
1,10.405746587635992,1,4,1,1,1,0,0,0,1,0
14,65.92276056072112,0,3,1,14,3,0,1,0,0,0
17,147.95647033210452,0,4,1,17,4,0,1,0,0,0
5,46.63389518095647,1,3,1,5,2,1,1,0,0,0
3,28.04148319692417,1,4,1,3,3,1,1,0,0,0
5,47.827875565564014,1,3,1,4,2,0,1,0,0,0
5,45.1069971473152,0,4,1,4,2,0,1,0,0,0
3,10.772896298510153,0,5,1,3,1,1,0,0,0,1
23,78.83781683047374,0,3,1,0,3,0,0,1,0,0
6,54.38086932375995,0,5,1,6,3,0,1,0,0,0
3,27.760063791751453,0,4,1,3,2,0,1,0,0,0
12,65.76243980036452,1,3,1,6,3,1,1,0,0,0
12,88.25582378977373,0,4,1,6,4,1,1,0,0,0
10,79.32755653262903,0,3,1,10,4,0,1,0,0,0
5,45.31472676370402,0,4,1,5,3,0,1,0,0,0
3,27.532932317837037,0,2,1,3,2,1,0,0,1,0
4,37.140024483960126,0,3,1,4,2,0,1,0,0,0
13,102.59354674595343,0,6,1,9,3,0,1,0,0,0
1,9.315690887584008,0,4,1,1,1,1,1,0,0,0
17,138.446328536752,0,4,1,16,4,1,1,0,0,0
5,46.53612922677341,0,5,1,4,2,0,1,0,0,0
12,55.58641695835176,0,3,1,4,3,0,1,0,0,0
2,18.452712699020964,0,3,1,2,1,0,1,0,0,0
9,63.46629284712431,0,4,1,8,2,0,1,0,0,0
4,10.193878452798828,1,4,1,0,1,1,1,0,0,0
8,73.57722288579444,0,3,1,8,3,0,1,0,0,0
10,87.8680152434746,1,3,1,10,4,0,0,0,1,0
4,38.039572070810294,0,3,1,3,2,0,1,0,0,0
8,71.1148597019545,0,3,1,8,4,0,1,0,0,0
12,104.5604100955699,0,4,1,12,4,0,0,0,1,0
8,70.84215332667226,0,4,1,7,3,1,1,0,0,0
3,28.761493468313382,1,4,1,3,2,0,0,0,1,0
11,98.54512055345702,0,4,1,10,3,0,1,0,0,0
7,63.47377895529746,0,4,1,5,4,1,1,0,0,0
7,62.30248145229707,0,4,1,7,4,0,0,0,1,0
5,47.07318227079141,0,6,1,5,3,0,1,0,0,0
10,82.20641500176261,0,3,1,10,4,1,1,0,0,0
1,9.19624144759668,1,3,1,1,1,0,1,0,0,0
4,27.69283762826425,0,4,1,0,3,1,0,1,0,0
5,46.331616853898566,0,5,1,2,3,0,0,0,1,0
12,102.62299667538288,1,4,1,10,4,1,1,0,0,0
3,27.80055398844133,1,4,1,3,2,1,1,0,0,0
4,37.19022495202961,0,4,1,4,2,1,1,0,0,0
10,83.37230262686114,0,4,1,0,5,1,1,0,0,0
7,65.13897590147089,1,6,1,5,4,1,1,0,0,0
3,27.952190494645826,0,3,1,3,1,0,0,0,1,0
4,36.11179068528726,1,5,1,3,3,0,1,0,0,0
8,64.40713802074994,0,4,1,6,3,0,1,0,0,0
8,64.87688444476129,1,5,1,6,2,1,1,0,0,0
10,86.33740006809451,1,5,1,9,3,1,1,0,0,0
5,46.022385709090756,0,4,1,4,2,1,1,0,0,0
6,46.734809059062236,0,4,1,6,3,1,1,0,0,0
5,45.957414030197285,0,3,1,5,2,0,1,0,0,0
5,45.90768564605885,0,4,1,5,2,0,1,0,0,0
4,36.72812803254387,0,5,1,4,2,1,1,0,0,0
10,72.61162132087486,0,5,1,3,5,0,1,0,0,0
10,72.84934305813222,1,4,1,9,3,1,1,0,0,0
5,29.162394303411865,0,4,1,5,1,1,1,0,0,0
6,53.91961214956343,0,4,1,6,4,1,1,0,0,0
14,121.51303082673473,0,4,1,8,3,0,1,0,0,0
7,65.3988404291551,0,3,1,7,3,0,1,0,0,0
4,36.88244200598941,0,4,1,4,3,0,1,0,0,0
4,37.77508028972903,1,4,1,3,3,0,1,0,0,0
1,9.195429759240428,0,3,1,1,1,0,1,0,0,0
3,19.14518111102866,0,4,1,3,2,0,1,0,0,0
8,61.928077531429025,0,4,1,8,4,0,1,0,0,0
7,64.35861096240312,0,4,1,7,3,0,1,0,0,0
2,19.271571177599053,0,5,1,2,2,1,0,0,0,1
5,45.982975051920576,1,4,1,3,3,0,1,0,0,0
11,71.98001487989879,0,2,1,11,3,0,0,0,1,0
7,45.10861041665325,0,5,1,7,1,1,1,0,0,0
4,38.00085345845623,0,4,1,4,2,1,1,0,0,0
9,81.43633515072024,0,4,1,8,4,0,1,0,0,0
12,74.98761913019224,0,4,1,12,4,1,1,0,0,0
7,58.88512880525493,0,4,1,7,2,1,0,0,1,0
10,73.0605113147084,1,4,1,10,3,1,1,0,0,0
1,10.156306404160087,1,4,1,0,1,0,0,0,1,0
8,57.5843119655353,1,4,1,7,3,1,1,0,0,0
6,55.71645547243635,0,4,1,6,3,0,1,0,0,0
9,72.7379726970836,0,4,1,9,3,1,1,0,0,0
7,47.701616743128135,0,4,1,7,3,0,0,0,1,0
8,63.3922848181515,0,4,1,8,2,1,1,0,0,0
7,62.47303404413215,0,5,1,7,4,1,1,0,0,0
15,115.11185633152587,0,5,1,15,3,0,1,0,0,0
6,56.73485049551463,0,4,1,6,2,0,1,0,0,0
12,92.91893204574716,1,3,1,11,3,0,1,0,0,0
2,10.301491562412671,1,6,1,2,1,0,1,0,0,0
10,83.1521558927929,1,4,1,10,4,0,1,0,0,0
4,28.360085242122327,0,3,1,4,1,0,1,0,0,0
5,36.383171756384954,0,5,1,5,3,1,1,0,0,0
21,18.97558972365319,0,3,1,21,2,1,1,0,0,0
6,56.78099924632299,1,5,1,6,3,0,1,0,0,0
10,76.67062017401125,0,4,1,10,3,0,1,0,0,0
8,65.54253553666196,0,3,1,7,3,0,0,0,1,0
8,53.92230603115965,0,4,1,0,2,0,0,1,0,0
8,73.40593216400855,0,3,1,8,2,1,1,0,0,0
6,45.09485188820368,0,4,1,6,2,0,0,0,1,0
11,100.68743307988166,0,4,1,10,4,1,1,0,0,0
2,18.64536614600358,0,5,1,1,1,0,1,0,0,0
12,85.17179865830495,0,3,1,11,4,1,0,0,1,0
5,44.48097432605496,0,4,1,5,3,1,1,0,0,0
2,18.578635561720056,1,5,1,2,2,1,1,0,0,0
17,10.771868732388134,0,4,1,0,1,0,1,0,0,0
21,141.5937443534622,0,4,1,21,4,1,1,0,0,0
13,69.73513738400915,0,4,1,12,3,1,0,0,0,1
2,19.348338224867845,0,2,1,2,1,0,0,0,1,0
4,19.693394858126275,0,5,1,4,1,0,1,0,0,0
20,156.78468518130512,0,4,1,20,4,0,1,0,0,0
2,19.203117859865063,0,4,1,2,1,1,0,0,1,0
8,44.06920663694938,0,6,1,8,3,1,1,0,0,0
8,73.25515962693905,0,4,1,8,4,0,1,0,0,0
4,35.70714108391142,0,3,1,4,3,0,1,0,0,0
18,162.4033143111815,0,4,1,18,4,0,1,0,0,0
7,62.08600978547251,0,4,1,3,3,1,0,0,1,0
12,106.2062546689402,0,4,1,11,4,0,1,0,0,0
4,10.691603945686776,0,4,1,4,1,0,1,0,0,0
4,28.431128150526604,1,4,1,2,2,1,1,0,0,0
17,95.1332123702793,0,3,1,16,3,1,1,0,0,0
12,110.74261753768582,1,4,1,12,4,1,1,0,0,0
2,18.860464956548903,0,2,1,2,1,0,1,0,0,0
6,54.76521897195873,1,4,1,6,2,0,1,0,0,0
4,37.87431529556689,0,3,1,4,1,0,1,0,0,0
5,46.17174980193005,1,6,1,5,3,1,1,0,0,0
12,113.35359682412488,0,5,1,12,4,0,1,0,0,0
4,36.67615127760638,0,5,1,4,1,0,1,0,0,0
4,17.787539264305057,0,4,1,4,2,1,0,0,1,0
9,78.31035275738117,0,3,1,9,3,1,1,0,0,0
4,37.742389476394365,1,4,1,4,1,0,1,0,0,0
14,100.06900311225002,0,5,1,11,5,1,1,0,0,0
13,110.37382552455294,0,5,1,13,3,1,1,0,0,0
5,47.9494212936109,1,4,1,5,3,0,1,0,0,0
4,37.59014201547848,0,5,1,4,2,1,1,0,0,0
6,53.26681095474451,0,3,1,6,4,1,1,0,0,0
11,90.24872937211231,1,4,1,9,4,1,1,0,0,0
16,108.53999360497991,0,5,1,16,3,0,1,0,0,0
5,47.09615738436512,0,5,1,5,1,0,1,0,0,0
10,93.21251995430478,0,4,1,10,3,0,1,0,0,0
3,28.49721015817675,1,3,1,3,2,1,1,0,0,0
5,38.86777443861314,0,5,1,3,3,0,1,0,0,0
10,82.62827179645154,0,4,1,10,3,0,1,0,0,0
6,36.58108924504236,0,2,1,3,2,1,1,0,0,0
9,64.99894995985382,0,4,1,9,3,1,1,0,0,0
1,9.388319179336,0,3,1,1,1,0,1,0,0,0
5,38.65783496475673,1,4,1,4,2,0,1,0,0,0
7,52.86132207339515,0,4,1,7,3,1,1,0,0,0
11,78.89165246678904,0,5,1,11,4,0,1,0,0,0
7,65.3273509069841,0,4,1,7,3,0,1,0,0,0
12,94.26099887036133,0,5,1,7,5,0,1,0,0,0
1,10.405746587635992,0,5,1,1,1,0,0,0,1,0
6,43.727209085092085,0,5,1,6,2,0,0,0,1,0
4,35.26963085430509,0,3,1,4,3,0,1,0,0,0
7,46.19940870230698,0,5,1,7,2,1,0,0,1,0
5,45.039761314639875,1,3,1,4,2,1,1,0,0,0
4,19.919463100044574,0,6,1,4,2,0,1,0,0,0
11,101.57863302425295,0,4,1,11,4,0,1,0,0,0
4,36.09022733162923,0,4,1,4,3,1,1,0,0,0
4,28.12654701650082,0,5,1,4,1,0,1,0,0,0
7,63.497581161628844,1,4,1,7,4,0,1,0,0,0
3,21.131650708394062,1,5,1,3,1,1,0,0,1,0
6,54.804434934277815,0,3,1,6,2,0,1,0,0,0
7,34.49110907715417,0,4,1,0,3,1,0,1,0,0
4,35.09681787143515,1,5,1,3,3,0,1,0,0,0
5,45.97819608594857,0,4,1,5,1,0,1,0,0,0
4,28.485623983478433,0,4,1,4,2,0,0,0,1,0
6,55.37628491771225,0,4,1,6,3,1,1,0,0,0
3,20.374646866341685,0,4,1,0,2,0,1,0,0,0
1,8.718663567048953,0,4,1,1,1,1,1,0,0,0
7,62.67255805581583,1,5,1,6,4,1,1,0,0,0
8,9.43675855582405,0,4,1,0,1,0,1,0,0,0
5,45.406982558423586,1,3,1,5,3,0,1,0,0,0
17,155.3199582096388,0,4,1,16,4,1,1,0,0,0
11,99.11068402867608,0,5,1,11,4,0,1,0,0,0
3,27.998648345393796,0,5,1,3,2,0,1,0,0,0
4,37.556521952667296,0,4,1,3,3,0,1,0,0,0
5,44.00217800359083,0,5,1,4,3,0,1,0,0,0
10,93.70751053671056,1,4,1,10,2,0,1,0,0,0
5,26.81058663608641,0,3,1,0,1,1,0,1,0,0
3,27.294055401983428,0,4,1,3,2,1,0,0,1,0
1,10.24170825969146,1,4,1,1,1,0,0,0,1,0
2,18.506135022626715,1,4,1,2,2,1,1,0,0,0
2,18.693994991776847,1,5,1,1,2,0,1,0,0,0
5,46.34323086029161,0,3,1,5,3,1,1,0,0,0
5,47.04355030023008,0,4,1,5,2,0,1,0,0,0
10,64.71823406050648,0,4,1,10,3,0,1,0,0,0
3,27.65613401778501,1,4,1,3,2,0,0,0,1,0
6,46.37572612342554,0,3,1,6,2,0,0,0,1,0
5,37.00107304532733,0,4,1,5,2,1,1,0,0,0
6,56.50363337152112,0,5,1,6,2,0,1,0,0,0
3,27.348625055011016,0,4,1,3,1,0,1,0,0,0
5,36.12696333064338,0,4,1,0,2,1,0,0,1,0
5,34.310354861898325,0,3,1,0,3,0,0,1,0,0
1,9.156095357123789,0,4,1,1,1,0,1,0,0,0
8,71.33699017366021,0,4,1,8,2,1,1,0,0,0
9,55.54356482751534,0,4,1,5,2,0,1,0,0,0
2,17.72869672665567,0,4,1,0,2,1,1,0,0,0
5,46.965723307527696,0,4,1,5,3,0,1,0,0,0
4,36.23488960218805,0,4,1,4,2,0,1,0,0,0
9,73.381852383459,1,4,1,6,3,1,1,0,0,0
6,55.24320175771438,0,5,1,5,2,0,1,0,0,0
10,92.4635598734243,1,4,1,10,3,0,1,0,0,0
5,29.702419049646757,1,6,1,5,2,1,1,0,0,0
3,27.041114237381137,0,4,1,3,3,0,1,0,0,0
3,28.057207159464767,1,3,1,2,1,0,1,0,0,0
3,18.203727443440155,0,4,1,3,1,0,0,0,0,1
2,17.174540317933662,0,6,1,2,1,0,0,0,1,0
7,54.49292411672498,0,5,1,7,3,0,1,0,0,0
3,28.453849438030947,0,4,1,3,1,0,1,0,0,0
9,75.07203305069596,0,4,1,9,2,0,1,0,0,0
5,38.22354522631016,0,3,1,3,3,0,1,0,0,0
4,35.839648456939955,0,6,1,4,4,0,1,0,0,0
10,83.50346662587961,0,4,1,10,4,0,1,0,0,0
5,44.989893678427784,1,4,1,4,4,0,1,0,0,0
5,35.8248449804585,0,4,1,5,2,1,0,0,1,0
2,10.357774570341576,1,4,1,0,1,0,1,0,0,0
3,27.63566729331083,0,4,1,3,2,0,0,0,1,0
4,35.430111161385035,0,4,1,4,2,0,0,0,1,0
9,82.89919614601887,0,4,1,8,3,0,1,0,0,0
4,35.577758365137285,0,2,1,4,2,0,1,0,0,0
31,174.139985080362,0,4,1,8,4,0,1,0,0,0
4,35.83285950411063,0,4,1,4,2,0,0,0,1,0
1,10.38310110816935,1,4,1,0,1,1,0,0,1,0
5,45.682559946432264,0,4,1,5,2,0,1,0,0,0
4,28.654442983067888,0,3,1,4,2,1,1,0,0,0
2,11.098878639030689,1,4,1,2,1,0,0,0,1,0
5,45.58569206182918,0,4,1,5,2,0,1,0,0,0
5,45.89159191304914,0,2,1,5,4,0,1,0,0,0
12,103.7086057990668,1,6,1,12,3,1,1,0,0,0
5,28.02359030598675,0,5,1,5,2,1,1,0,0,0
17,140.61199681362365,0,5,1,15,4,1,1,0,0,0
8,73.0139387844805,1,4,1,8,3,0,1,0,0,0
1,9.11305824916963,1,4,1,1,1,0,1,0,0,0
6,35.677398001391666,1,6,1,6,2,0,0,0,1,0
7,47.1083428321987,0,4,1,7,3,0,0,0,1,0
8,62.12644148512667,0,5,1,8,4,0,1,0,0,0
4,37.72189375642749,0,4,1,4,2,0,1,0,0,0
7,53.83272240666153,1,5,1,6,3,0,1,0,0,0
7,62.32315897405683,0,5,1,6,3,1,0,0,1,0
20,172.09846793576605,0,4,1,20,3,1,1,0,0,0
3,17.067305784356556,1,5,1,0,1,0,1,0,0,0
6,54.42412674575508,0,3,1,6,3,0,1,0,0,0
7,46.572408508385216,1,5,1,7,3,1,1,0,0,0
7,46.57286735117463,0,4,1,4,2,1,1,0,0,0
2,10.293263561179652,0,5,1,2,1,1,0,0,1,0
1,9.60918360377546,1,3,1,1,1,0,1,0,0,0
17,148.26163804671137,0,4,1,16,4,0,1,0,0,0
10,90.98686007202434,0,4,1,10,3,0,1,0,0,0
4,37.60600780520356,1,4,1,4,1,1,1,0,0,0
8,54.93317149578178,0,4,1,6,2,0,1,0,0,0
14,91.67754563543754,0,4,1,12,3,1,1,0,0,0
1,9.631678829240638,0,2,1,1,1,0,0,0,1,0
8,65.6849425463055,1,3,1,8,2,1,1,0,0,0
7,64.71211265143381,0,3,1,7,3,0,1,0,0,0
5,46.51067372130934,0,3,1,4,2,0,1,0,0,0
9,80.97182129175677,0,4,1,9,2,0,0,0,1,0
7,27.748715351362307,0,4,1,0,2,0,1,0,0,0
11,68.69154133867892,0,4,1,6,3,1,0,0,0,1
7,56.882359445188854,0,5,1,7,2,0,1,0,0,0
10,80.8314370238682,0,3,1,7,4,1,0,0,1,0
12,97.92343979605312,0,4,1,12,3,0,1,0,0,0
1,10.032408332602968,1,4,1,0,1,1,0,0,1,0
4,33.840452871890726,0,4,1,4,2,0,0,0,1,0
5,36.66454268793213,1,4,1,5,1,1,1,0,0,0
21,102.75914554439903,0,4,1,21,4,1,1,0,0,0
36,133.34601851553725,1,5,1,0,4,1,0,0,1,0
9,72.96379915430606,0,5,1,8,2,0,0,0,1,0
5,41.876054496953905,0,4,1,5,3,0,1,0,0,0
1,9.901836189786897,1,4,1,0,1,1,0,0,1,0
