net_order_qty,net_order_amt,gender,employee_yn,age_grp,weekday2,event_product,category_count,prime_yn,most_product_0,most_product_1,most_product_2,most_product_3
1,11.659939309494137,1,1,4,1,1,1,1,1,0,0,0
19,126.23752005789464,1,1,3,1,0,7,1,1,0,0,0
2,20.32591212632507,0,1,3,1,1,1,1,1,0,0,0
13,58.71165437985964,1,1,4,1,0,4,1,0,0,1,0
10,53.33352035269968,1,1,3,1,1,4,0,1,0,0,0
17,84.84632028974144,0,1,3,1,0,5,1,1,0,0,0
2,18.573082543951852,1,1,3,1,1,2,1,1,0,0,0
1,11.258562107711272,0,1,4,1,0,1,1,0,0,0,1
42,58.743852371174796,0,1,3,1,0,4,1,0,1,0,0
24,50.03963411160098,1,1,3,1,0,1,1,0,0,1,0
14,56.392239829810904,1,1,3,1,0,3,0,1,0,0,0
10,10.418135860525783,1,1,3,1,0,1,1,1,0,0,0
3,29.393791205106947,1,1,3,1,1,2,1,1,0,0,0
32,124.64810815154395,0,1,3,1,0,6,1,0,0,0,1
13,85.6309849414961,0,1,5,1,0,3,0,0,1,0,0
1,12.640555956708043,1,1,6,1,1,1,1,0,0,0,1
1,10.341290768556236,0,1,5,1,0,1,0,0,0,1,0
4,36.771488925413436,1,1,4,1,0,3,1,0,1,0,0
12,76.3159858636601,0,1,3,1,0,3,1,1,0,0,0
1,10.413222581820088,1,1,2,1,1,1,0,1,0,0,0
3,12.75854584293218,0,1,4,1,3,1,1,1,0,0,0
2,20.513148606022657,0,1,2,1,1,1,0,0,0,1,0
9,81.22771706381742,0,1,3,1,2,3,1,0,0,1,0
1,10.064372648053766,1,1,3,1,0,1,0,1,0,0,0
7,53.44320761289753,1,1,5,1,1,2,0,1,0,0,0
12,93.06423519423095,0,1,3,1,0,3,1,0,0,0,1
3,30.85587389377281,0,1,3,1,0,2,0,1,0,0,0
1,9.055205875026193,1,1,3,1,0,1,1,0,1,0,0
4,20.41801549555965,1,1,3,1,0,2,0,1,0,0,0
5,48.11789548827137,0,1,5,1,0,2,1,1,0,0,0
15,102.04773492452622,0,1,3,1,0,6,0,1,0,0,0
15,54.202811643959556,1,1,3,1,0,3,0,1,0,0,0
12,28.78308907490723,0,1,3,1,0,1,0,0,0,1,0
1,10.283669040109793,1,1,4,1,0,1,0,0,0,1,0
3,11.4657499964778,1,1,3,1,0,1,1,0,0,1,0
1,10.377109627304575,1,1,3,1,0,1,1,0,0,1,0
18,134.9410547875125,1,1,3,1,0,5,1,1,0,0,0
1,11.701634909033103,0,1,5,1,1,1,0,1,0,0,0
5,44.240789394465736,1,1,5,1,0,3,1,1,0,0,0
44,76.29986335665642,1,1,3,1,0,3,0,0,1,0,0
1,11.668398127735712,0,1,3,1,0,1,0,1,0,0,0
1,11.668398127735712,0,1,3,1,0,1,0,1,0,0,0
1,10.377109627304575,1,1,2,1,0,1,1,0,0,1,0
7,37.50423469414437,1,1,4,1,0,1,1,0,1,0,0
2,12.353082173634636,1,1,4,1,2,1,1,1,0,0,0
9,53.64717372496428,0,1,3,1,0,5,0,0,1,0,0
2,12.394777949449178,1,1,3,1,2,1,0,1,0,0,0
4,10.54620948290176,0,1,2,1,0,1,1,0,1,0,0
8,61.64392336501318,0,1,3,1,0,3,0,1,0,0,0
10,11.40557407995762,0,1,5,1,0,1,0,0,1,0,0
11,81.93936610216241,1,1,3,1,0,5,0,1,0,0,0
7,53.46277467744539,0,1,3,1,2,3,0,1,0,0,0
20,115.94250131235685,0,1,3,1,0,3,0,1,0,0,0
2,10.65681219612839,1,1,3,1,0,1,0,0,0,0,1
2,10.154440804489605,1,1,3,1,0,1,0,1,0,0,0
7,63.61592733118032,0,1,4,1,0,4,1,1,0,0,0
5,28.94022306457154,1,1,3,1,0,2,0,1,0,0,0
1,10.377109627304575,0,1,5,1,0,1,1,0,0,1,0
31,125.36080081298252,0,1,2,1,0,3,1,1,0,0,0
16,28.79949083969947,0,1,3,1,0,1,0,0,0,1,0
1,11.659939309494137,0,1,3,1,1,1,1,1,0,0,0
5,28.439412185042904,0,1,2,1,2,3,1,1,0,0,0
9,65.10799648458573,1,1,3,1,5,4,0,1,0,0,0
5,46.27397479224989,1,1,3,1,0,2,1,0,1,0,0
5,18.670341941956437,0,1,2,1,0,2,1,1,0,0,0
1,9.957360018000616,1,1,3,1,0,1,1,0,0,0,1
2,11.034421812666364,0,1,2,1,0,1,0,0,0,1,0
2,10.929009300010009,1,1,6,1,0,1,1,0,0,1,0
2,10.424095176156737,0,1,5,1,0,1,0,0,0,0,1
3,12.800241677505577,1,1,3,1,3,1,0,1,0,0,0
13,38.40761209895471,0,1,3,1,2,2,0,1,0,0,0
14,48.2175931008849,1,1,3,1,0,1,0,0,1,0,0
8,69.12668202750463,0,1,4,1,0,4,1,1,0,0,0
15,11.023225122819186,0,1,2,1,0,1,0,1,0,0,0
46,146.9323219440084,1,1,3,1,0,3,1,0,0,1,0
18,109.1726064258316,1,1,4,1,0,4,1,1,0,0,0
6,54.8867356618244,1,1,5,1,0,5,1,1,0,0,0
1,9.536834420213353,0,1,3,1,0,1,0,1,0,0,0
4,39.130810622214966,0,1,5,1,0,3,0,1,0,0,0
2,19.159754955730328,1,1,2,1,0,2,1,1,0,0,0
31,126.87706964099651,0,1,3,1,1,5,1,0,0,1,0
8,29.015951030514486,1,1,6,1,0,1,1,0,1,0,0
1,10.33315734934111,0,1,5,1,0,1,0,1,0,0,0
25,120.28777661807767,0,1,5,1,0,3,1,0,0,1,0
1,10.085642428772983,1,1,3,1,0,1,1,1,0,0,0
7,62.21995639295994,0,1,2,1,0,2,0,1,0,0,0
39,197.58222240853843,1,1,4,1,0,5,1,1,0,0,0
7,37.03392903563189,1,1,3,1,0,4,0,1,0,0,0
24,88.86255147529913,1,1,2,1,0,5,0,1,0,0,0
15,91.3902299074333,0,1,3,1,1,5,0,0,0,1,0
15,72.82270062156543,0,1,5,1,0,4,1,0,0,1,0
2,18.303938917299703,1,1,4,0,0,1,0,0,1,0,0
2,20.595985289873667,1,1,3,0,0,1,1,0,0,1,0
1,9.526609901279876,1,1,4,0,1,1,1,1,0,0,0
2,21.91335917029597,1,1,2,0,0,1,1,0,0,0,1
10,60.49831759713646,1,1,3,0,0,3,0,1,0,0,0
7,44.865391970712864,1,1,5,0,0,5,0,1,0,0,0
19,79.49646259350881,1,1,3,0,2,2,0,0,0,1,0
10,55.806510187447145,1,1,4,0,0,2,1,1,0,0,0
1,9.992916837362552,0,1,4,0,0,1,0,0,1,0,0
15,62.35979112294626,0,1,3,0,0,3,0,1,0,0,0
1,10.31115024418778,0,1,3,0,0,1,0,0,0,1,0
13,80.94829278131549,1,1,4,0,3,4,0,0,0,0,1
3,30.93286033520565,1,1,4,0,0,3,0,1,0,0,0
4,29.219538915376106,1,1,5,0,0,2,0,1,0,0,0
1,10.228826616165009,0,1,5,0,0,1,1,0,0,1,0
24,116.43323019771611,0,1,2,0,0,6,1,1,0,0,0
14,30.514007055818816,1,1,3,0,0,2,0,1,0,0,0
8,75.32081119153585,1,1,2,0,0,4,1,0,0,0,1
16,11.246260967740918,1,1,5,0,0,1,1,0,0,0,1
9,63.5175977842324,0,1,4,0,0,3,0,1,0,0,0
31,161.20842415644958,0,1,4,0,8,4,1,1,0,0,0
2,10.424095176156737,1,1,3,0,0,1,0,0,0,0,1
1,10.005186372360962,1,1,4,0,0,1,0,0,0,0,1
5,13.311066197228785,1,1,4,0,5,1,0,1,0,0,0
2,12.353082173634636,0,1,4,0,2,1,1,1,0,0,0
58,319.10042574643126,0,1,5,0,0,5,1,0,0,1,0
27,128.9504781497319,1,1,3,0,2,4,1,1,0,0,0
8,67.15763919104974,0,1,5,0,4,5,0,1,0,0,0
10,73.36964099401277,0,1,4,0,0,4,0,1,0,0,0
1,9.99884318585288,1,1,3,0,0,1,0,1,0,0,0
1,9.99884318585288,1,1,2,0,0,1,0,1,0,0,0
8,45.48243678762493,1,1,4,0,0,2,0,0,0,0,1
1,10.411629578672915,1,1,2,0,0,1,0,0,0,1,0
1,10.204628644672065,1,1,3,0,0,1,1,0,0,0,1
1,9.99884318585288,1,1,2,0,0,1,1,1,0,0,0
1,9.99884318585288,1,1,2,0,0,1,1,1,0,0,0
5,37.885701560079326,0,1,2,0,0,2,0,1,0,0,0
6,54.617671183962905,1,1,3,0,0,3,0,0,1,0,0
1,9.99884318585288,1,1,4,0,0,1,1,1,0,0,0
6,27.605694649720107,1,1,2,0,0,1,1,0,1,0,0
7,43.809482855596784,1,1,4,0,0,3,1,0,1,0,0
6,19.640794960911816,0,1,2,0,0,2,0,1,0,0,0
1,11.058590439512432,1,1,3,0,1,1,1,1,0,0,0
2,10.960287773389798,1,1,4,0,0,1,0,0,0,1,0
13,75.64242820357266,1,1,3,0,0,4,0,0,1,0,0
4,35.62543195764569,0,1,3,0,3,1,0,0,0,1,0
2,12.353082173634636,1,1,3,0,2,1,1,1,0,0,0
4,36.456446029371186,0,1,3,0,0,1,0,0,1,0,0
1,9.99884318585288,0,1,3,0,0,1,1,1,0,0,0
32,135.36693362988697,1,1,4,0,13,4,1,1,0,0,0
13,66.5834982077066,0,1,4,0,0,2,1,1,0,0,0
8,72.49449448544712,1,1,3,0,0,2,0,0,0,0,1
7,55.19346751920403,0,1,4,0,0,4,0,0,1,0,0
23,134.55950016322547,0,1,5,0,0,4,0,0,0,0,1
19,127.7619921921478,0,1,4,0,0,6,0,0,0,0,1
2,10.921955739501612,0,1,2,0,0,1,1,0,0,1,0
6,36.38715799174291,1,1,5,0,0,2,0,0,0,0,1
2,10.978472910573082,0,1,3,0,0,1,1,1,0,0,0
3,28.927267365363804,0,1,3,0,0,3,1,1,0,0,0
1,10.228826616165009,1,1,4,0,0,1,1,0,0,1,0
15,122.66203507123244,0,1,3,0,0,6,0,0,0,1,0
2,20.668446696166612,0,1,3,0,0,1,0,0,0,1,0
11,83.60384103354147,1,1,4,0,0,5,1,0,0,0,1
3,28.69319394191134,0,1,5,0,0,2,0,0,0,0,1
1,10.267157970987247,1,1,3,0,0,1,0,0,0,1,0
10,67.57866516011195,0,1,4,0,0,3,1,1,0,0,0
8,53.1932319780545,1,1,4,0,0,1,1,0,0,0,1
4,19.473738150776633,1,1,4,0,0,2,1,0,1,0,0
3,29.22265711707157,0,1,5,0,0,1,1,0,0,0,1
1,10.64846788173609,1,1,4,0,0,1,1,1,0,0,0
1,12.04701243364906,0,1,5,0,1,1,1,0,0,0,1
2,10.960287773389798,0,1,3,0,0,1,0,0,0,1,0
1,10.549490713287256,1,1,5,0,0,1,1,0,0,0,1
6,39.8305889718243,0,1,4,0,0,2,1,0,0,1,0
13,104.46729782069023,0,1,3,0,2,5,1,1,0,0,0
11,33.509321685850935,1,1,2,0,0,1,1,0,0,0,1
29,242.75911699602372,1,1,4,0,0,4,1,1,0,0,0
4,28.82797698883634,1,1,4,0,0,3,0,1,0,0,0
5,43.88652942413678,1,1,3,0,0,2,1,0,1,0,0
52,53.082324419937166,1,1,3,0,0,3,1,0,0,0,1
12,21.107661274958573,1,1,5,0,0,2,1,1,0,0,0
9,56.348355257708654,1,1,3,0,0,4,0,1,0,0,0
2,11.10476171881173,0,1,5,0,0,1,0,0,0,1,0
1,10.302498544237826,0,1,3,0,0,1,1,0,0,1,0
1,10.064372648053766,1,1,3,0,0,1,0,1,0,0,0
1,10.20296231705686,0,1,3,0,0,1,0,0,0,1,0
17,98.55024026987226,0,1,3,0,0,4,1,0,0,0,1
32,254.50497931091817,1,1,2,0,3,8,1,0,0,1,0
1,10.275085591132717,1,1,4,0,0,1,1,1,0,0,0
1,10.932070718708903,0,1,4,0,0,1,1,1,0,0,0
12,28.03472332945077,0,1,4,0,0,2,1,1,0,0,0
2,19.36038305360792,0,1,3,0,1,2,0,1,0,0,0
3,11.382258537274572,0,1,4,0,0,1,0,0,0,1,0
1,10.377109627304575,0,1,2,0,0,1,1,0,0,1,0
20,108.41902477067822,0,1,3,0,0,5,1,1,0,0,0
3,27.996962828439827,1,1,2,0,0,2,0,0,1,0,0
1,11.31828433287873,0,1,3,0,0,1,1,0,0,0,1
4,31.794607477302897,1,1,4,0,0,1,1,0,0,1,0
1,10.016548344820142,0,1,5,0,0,1,1,1,0,0,0
7,66.05800526204465,0,1,2,0,0,4,1,1,0,0,0
12,64.26805444889656,1,1,3,0,0,3,0,1,0,0,0
31,264.50592894535043,1,1,3,0,7,6,0,0,1,0,0
11,74.5461270946489,1,1,2,0,0,4,1,0,1,0,0
8,82.36016620811888,1,1,4,0,0,4,0,1,0,0,0
11,30.354907633610473,1,1,5,0,0,2,0,0,0,1,0
49,181.53061704206584,1,1,2,0,2,5,1,0,1,0,0
3,11.608853635597065,1,1,3,0,0,1,1,0,0,0,1
24,158.85611579330984,1,1,3,0,2,5,0,1,0,0,0
3,28.8997654570368,0,1,4,0,0,3,1,1,0,0,0
1,10.228826616165009,1,1,3,0,0,1,1,0,0,1,0
8,21.103006148278673,0,1,3,0,0,2,0,1,0,0,0
9,29.350340839699044,0,1,2,0,0,2,1,0,0,1,0
12,107.58350642469475,0,1,3,0,0,3,1,0,0,1,0
8,38.11225281849323,0,1,3,0,1,2,0,1,0,0,0
21,94.65155675736338,1,1,3,0,0,4,1,1,0,0,0
2,12.353082173634636,0,1,3,0,2,1,1,1,0,0,0
9,78.58315777871734,1,1,4,0,0,5,1,0,1,0,0
1,10.367158673708657,1,1,4,0,0,1,1,0,0,1,0
1,10.016548344820142,0,1,3,0,0,1,1,1,0,0,0
3,11.513765112367672,1,1,3,0,0,1,1,0,0,0,1
10,60.27897699074381,1,1,3,0,0,3,0,1,0,0,0
38,159.62419620660103,0,1,5,0,0,5,1,0,1,0,0
5,45.51200896980809,0,1,3,0,0,2,1,1,0,0,0
5,8.83724564389847,0,1,3,0,0,1,0,1,0,0,0
31,195.45539582661735,1,1,6,0,6,4,1,1,0,0,0
54,414.8926380492618,1,1,5,0,11,6,1,0,0,1,0
9,70.36133778910644,0,1,2,0,0,3,1,0,1,0,0
30,181.45723970744663,1,1,3,0,2,5,0,0,0,0,1
45,175.1568287055551,1,1,4,0,0,3,0,0,1,0,0
1,9.375091807576672,1,1,3,0,0,1,0,1,0,0,0
10,10.48628959258962,1,1,5,0,0,1,0,1,0,0,0
2,10.390194648893312,1,1,3,0,0,1,0,0,0,0,1
22,110.92703963834435,0,1,4,0,0,5,1,1,0,0,0
6,50.59091835368077,0,1,3,0,0,3,0,1,0,0,0
8,71.30854692025846,0,1,5,0,2,3,0,1,0,0,0
33,236.46449065724153,0,1,2,0,5,6,0,1,0,0,0
7,29.970396678216133,1,1,5,0,0,3,1,1,0,0,0
5,43.83820288628896,1,1,5,0,0,1,1,0,1,0,0
7,39.624745322918336,0,1,5,0,0,2,1,1,0,0,0
2,12.561545367089098,1,1,3,0,0,1,1,1,0,0,0
1,10.377109627304575,0,1,2,0,0,1,1,0,0,1,0
22,195.16941502687163,1,1,5,0,1,8,1,0,0,0,1
19,86.65472486562746,0,1,2,0,0,3,1,0,1,0,0
67,173.7105774440359,1,1,4,0,0,5,1,0,0,1,0
4,37.59302308719586,1,1,5,0,0,2,1,1,0,0,0
1,10.746971004451137,1,1,3,0,0,1,0,0,0,1,0
6,38.081174774818294,0,1,2,0,0,2,1,0,1,0,0
21,156.15735977560124,1,1,4,0,0,6,1,0,1,0,0
6,47.280282605568715,1,1,3,0,0,3,0,0,1,0,0
1,11.659939309494137,0,1,4,0,1,1,1,1,0,0,0
7,61.62342564263317,1,1,5,0,0,1,1,0,1,0,0
3,20.245573177123763,1,1,3,0,0,2,1,1,0,0,0
3,19.11328290101398,0,1,3,0,0,2,0,1,0,0,0
51,81.58957327524125,1,1,2,0,0,3,1,1,0,0,0
6,45.32115051419028,1,1,3,0,0,3,0,0,0,0,1
11,59.545305797858475,0,1,2,0,0,3,0,0,0,0,1
9,65.00440594685097,0,1,3,0,0,3,0,0,1,0,0
10,47.838138616055375,1,1,3,0,0,2,1,0,0,1,0
25,81.6866194634689,1,1,4,0,1,2,1,0,0,1,0
1,10.401288725179366,1,1,4,0,0,1,0,0,0,1,0
1,11.701634909033103,1,1,2,0,1,1,0,1,0,0,0
37,139.12314276678043,1,1,3,0,1,3,0,0,1,0,0
1,11.659939309494137,0,1,3,0,1,1,1,1,0,0,0
5,37.41397281312094,0,1,3,0,0,3,1,0,1,0,0
1,11.364344246857838,0,1,3,0,0,1,1,0,0,0,1
12,94.63082104982422,0,1,4,0,6,4,1,1,0,0,0
1,11.57195823222292,1,1,2,0,0,1,0,0,0,0,1
18,114.94463610494661,0,1,3,0,2,5,1,1,0,0,0
4,28.816463959857774,1,1,3,0,0,1,1,1,0,0,0
16,35.72533440535606,1,1,2,0,0,2,1,1,0,0,0
17,74.13615583667767,0,1,5,0,0,3,0,1,0,0,0
1,10.692308483164355,1,1,4,0,0,1,1,1,0,0,0
17,114.49052030263493,1,1,2,0,0,5,1,1,0,0,0
2,12.274670105518968,0,1,4,0,0,1,0,0,0,0,1
6,38.525199110515246,0,1,3,0,0,2,0,1,0,0,0
30,169.8505092071469,1,1,4,0,0,4,1,0,0,0,1
6,28.62140046683716,1,1,3,0,0,2,1,0,0,0,1
4,36.627187038520916,1,1,4,0,0,1,0,0,0,0,1
13,59.078099936931444,0,1,4,0,1,3,1,1,0,0,0
7,46.11119419324274,0,1,2,0,0,3,0,0,1,0,0
2,19.48869188035418,0,1,3,0,0,1,1,1,0,0,0
3,30.88678391071422,0,1,4,0,0,2,0,1,0,0,0
1,9.99884318585288,1,1,4,0,0,1,0,1,0,0,0
2,20.668446696166612,1,1,2,0,0,1,0,0,0,1,0
10,90.48116974512823,1,1,4,0,0,3,1,1,0,0,0
1,11.701634909033103,0,1,4,0,1,1,0,1,0,0,0
11,90.52682189071281,0,1,3,0,0,3,1,1,0,0,0
3,24.481882555214984,0,1,5,0,3,2,0,1,0,0,0
6,54.763355160769954,1,1,2,0,0,4,0,0,1,0,0
32,152.22318622804542,0,1,4,0,6,6,0,0,0,0,1
10,71.66015832158618,1,1,4,0,0,4,1,1,0,0,0
12,56.611084382859744,0,1,3,0,0,2,0,1,0,0,0
47,369.4017603176546,1,1,3,0,3,6,0,1,0,0,0
5,45.95792804982023,1,1,3,0,1,3,0,1,0,0,0
43,229.62491884581866,1,1,3,0,0,5,0,1,0,0,0
20,62.500763521781025,0,1,2,0,0,3,1,1,0,0,0
2,10.538820221718256,0,1,4,0,0,1,1,0,0,0,1
34,155.53943942338842,0,1,2,0,1,4,1,1,0,0,0
2,19.981538887582374,0,1,2,0,0,1,1,1,0,0,0
13,98.85747096998381,1,1,3,0,0,3,0,1,0,0,0
3,21.207626192185458,1,1,4,0,0,2,1,1,0,0,0
20,89.0402473588508,1,1,2,0,0,4,1,1,0,0,0
62,147.44009758079216,1,1,3,0,0,4,1,0,0,1,0
7,50.85955349547592,0,1,2,0,0,3,0,0,0,0,1
1,12.640555956708043,1,1,3,0,1,1,1,0,0,0,1
10,61.124285654014855,1,1,4,0,4,3,0,1,0,0,0
18,116.3414716669677,0,1,3,0,0,4,0,0,0,0,1
6,53.8272588281822,1,1,3,0,0,2,1,0,1,0,0
6,53.8272588281822,1,1,3,0,0,2,1,0,1,0,0
4,28.38751403828722,0,1,2,0,0,3,1,1,0,0,0
2,11.10476171881173,0,1,5,0,0,1,0,0,0,1,0
11,38.872116845121845,0,1,4,0,2,2,1,1,0,0,0
1,12.05138765631841,0,1,5,0,1,1,0,0,0,0,1
1,12.05138765631841,0,1,4,0,1,1,0,0,0,0,1
6,45.79755404425585,1,1,4,0,3,5,1,1,0,0,0
1,10.69083065598303,1,1,5,0,0,1,0,0,0,1,0
3,29.23447220398689,0,1,4,0,0,1,0,0,0,1,0
31,68.41945901851795,1,1,6,0,0,3,1,1,0,0,0
17,89.36540662917251,1,1,4,0,0,2,1,1,0,0,0
1,12.05138765631841,0,1,5,0,1,1,0,0,0,0,1
4,36.5669087712197,0,1,3,0,0,2,1,0,0,0,1
15,147.7950078540596,1,1,2,0,0,4,1,0,0,0,1
2,20.751691987300305,0,1,2,0,0,1,0,0,0,0,1
6,38.34127510928205,0,1,2,0,0,2,1,1,0,0,0
29,96.21848798594037,1,1,3,0,0,6,1,0,0,0,1
3,31.816467974252888,0,1,5,0,0,2,1,1,0,0,0
5,27.339717397426657,1,1,4,0,0,2,1,0,1,0,0
1,10.401288725179366,0,1,3,0,0,1,0,0,0,1,0
1,9.99884318585288,1,1,5,0,0,1,0,1,0,0,0
1,11.701634909033103,0,1,4,0,1,1,0,1,0,0,0
18,106.38974101346093,1,1,4,0,6,4,0,0,0,0,1
25,119.4075877735325,0,1,4,0,0,3,1,1,0,0,0
1,10.411629578672915,0,1,5,0,0,1,0,0,0,1,0
1,12.01245148802774,0,1,4,0,1,1,1,0,0,0,1
5,31.22833964103458,0,1,3,0,0,2,0,0,0,1,0
25,19.66198591038772,1,1,2,0,0,2,1,1,0,0,0
1,9.99884318585288,1,1,2,0,0,1,0,1,0,0,0
17,60.644889064672896,1,1,4,0,0,3,0,1,0,0,0
1,9.989389981536831,0,1,5,0,0,1,1,1,0,0,0
2,10.921955739501612,0,1,4,0,0,1,1,0,0,1,0
17,19.69943084010192,1,1,3,0,17,2,1,1,0,0,0
1,9.99884318585288,1,1,4,0,0,1,0,1,0,0,0
2,20.812918303852282,1,1,4,0,0,1,0,0,0,1,0
1,9.915860688599269,1,1,4,0,0,1,1,0,0,0,1
8,49.52921795416635,0,1,3,0,1,4,1,1,0,0,0
8,20.03093171976084,0,1,4,0,0,1,0,0,0,0,1
15,21.035094616911937,1,1,3,0,0,1,1,1,0,0,0
1,11.659939309494137,1,1,4,0,1,1,1,1,0,0,0
4,44.84566251372041,1,1,4,0,0,1,1,1,0,0,0
22,115.52454397018808,1,1,4,0,10,5,1,1,0,0,0
21,121.79473543857223,0,1,2,0,0,5,1,1,0,0,0
8,12.040826471066593,0,1,3,0,0,1,1,1,0,0,0
1,10.367158673708657,0,1,3,0,0,1,1,0,0,1,0
12,86.17667508314379,0,1,2,0,0,4,0,1,0,0,0
1,9.556126244582746,1,1,4,0,0,1,0,1,0,0,0
1,10.664830620408829,1,1,3,0,1,1,1,0,0,1,0
15,105.83927468292913,0,1,2,0,2,2,0,1,0,0,0
3,10.280587479087396,0,1,5,0,0,1,0,0,0,0,1
1,9.89802264710506,0,1,2,0,0,1,0,1,0,0,0
1,9.720225553665117,0,1,4,0,0,1,0,1,0,0,0
19,98.36364767669576,1,1,3,0,1,4,0,1,0,0,0
68,181.92477391893843,0,1,3,0,0,6,1,1,0,0,0
1,10.367158673708657,1,1,5,0,0,1,1,0,0,1,0
5,44.489177158389,0,1,3,0,0,4,1,1,0,0,0
3,20.52785402539366,1,1,4,0,1,2,1,1,0,0,0
12,52.931849636368014,1,1,5,0,0,4,1,1,0,0,0
8,47.21564315741127,1,1,4,0,1,3,0,0,0,0,1
1,9.604609707323611,1,1,3,0,0,1,0,1,0,0,0
2,10.995628950073923,1,1,3,0,0,1,1,0,0,1,0
1,12.500963670927623,0,1,3,0,0,1,1,0,0,0,1
2,20.678787549660164,1,1,3,0,0,1,0,0,0,1,0
9,44.34442509799696,0,1,3,0,0,2,1,0,0,1,0
51,338.0237141404001,0,1,3,0,2,7,0,1,0,0,0
10,37.5468829976231,1,1,5,0,4,2,1,1,0,0,0
2,10.995628950073923,0,1,4,0,0,1,1,0,0,1,0
10,68.31291769678333,0,1,3,0,0,1,0,0,0,0,1
4,20.877051449859138,0,1,3,0,0,2,1,1,0,0,0
1,10.043032079974024,1,1,3,0,0,1,1,1,0,0,0
25,107.41296712211714,1,1,2,0,0,3,0,0,0,0,1
2,18.00953437801763,1,1,3,0,0,1,1,0,1,0,0
42,171.3894167486258,1,1,4,0,0,5,1,1,0,0,0
2,10.952331698970116,0,1,3,0,0,1,0,0,0,1,0
9,47.77402426615766,0,1,2,0,0,2,0,0,1,0,0
2,10.938183348788904,1,1,4,0,0,1,1,1,0,0,0
1,10.702907332678867,0,1,2,0,0,1,1,0,0,1,0
2,10.938183348788904,1,1,4,0,0,1,1,1,0,0,0
42,259.6311924689345,1,1,4,0,1,4,0,0,0,0,1
13,109.35802689374901,1,1,3,0,4,2,1,0,0,1,0
12,33.58721196636861,1,1,5,0,0,1,0,0,0,1,0
1,8.958411469230219,0,1,5,0,1,1,1,1,0,0,0
5,44.63741198455873,1,1,3,0,0,2,1,0,1,0,0
11,82.87571755751235,0,1,2,0,4,4,1,1,0,0,0
2,20.812918303852282,1,1,4,0,0,1,0,0,0,1,0
5,46.96406748253086,1,1,5,0,5,2,1,1,0,0,0
1,12.01245148802774,0,1,5,0,1,1,1,0,0,0,1
1,10.411629578672915,1,1,4,0,0,1,0,0,0,1,0
10,38.97843322193597,0,1,5,0,0,2,1,0,1,0,0
22,98.34205442904803,0,1,3,0,0,5,0,1,0,0,0
1,12.01245148802774,1,1,3,0,1,1,1,0,0,0,1
1,9.683152553543955,1,1,4,0,0,1,1,0,0,0,1
24,30.740698689776877,0,1,3,0,0,2,0,0,0,1,0
26,177.86934052556094,1,1,3,0,4,4,1,1,0,0,0
4,38.394043109630886,0,1,5,0,0,3,1,1,0,0,0
16,59.04636822161897,1,1,2,0,0,2,0,0,1,0,0
9,28.712863240504237,0,1,2,0,0,2,1,0,1,0,0
8,46.08107742126508,1,1,3,0,0,2,0,1,0,0,0
7,45.23818834952593,0,1,2,0,0,2,0,0,0,0,1
1,9.99884318585288,1,1,2,0,0,1,1,1,0,0,0
2,10.668606496608543,1,1,3,0,0,1,0,1,0,0,0
22,161.72920044734124,1,1,4,0,3,3,1,0,0,0,1
9,29.916775641927735,1,1,4,0,8,3,1,1,0,0,0
8,77.14118437383452,1,1,6,0,0,3,0,1,0,0,0
2,11.421193874370635,1,1,4,0,0,1,1,0,0,0,1
1,12.60672954604601,1,1,3,0,1,1,1,0,0,0,1
28,181.87827232167152,1,1,2,0,1,4,1,0,0,1,0
1,10.401288725179366,1,1,3,0,0,1,0,0,0,1,0
13,95.4687606294359,1,1,4,0,0,6,0,1,0,0,0
3,24.365533661662376,1,1,3,0,3,2,1,1,0,0,0
6,55.23184576828875,1,1,5,0,1,2,1,0,0,1,0
1,10.011938288540932,1,1,3,0,0,1,1,1,0,0,0
7,65.67615590656763,1,1,3,0,4,4,1,1,0,0,0
1,12.080991165908294,1,1,5,0,1,1,1,0,0,0,1
15,29.379510984675775,0,1,3,0,0,1,0,1,0,0,0
5,45.69755132555517,0,1,4,0,0,4,1,0,1,0,0
9,38.44549674340529,0,1,5,0,0,2,0,1,0,0,0
8,54.06873867723084,0,1,5,0,0,4,1,1,0,0,0
1,12.12703484943049,0,1,4,0,1,1,0,0,0,0,1
1,10.104549080704135,0,1,4,0,0,1,1,0,0,0,1
8,38.60358182048632,1,1,3,0,0,3,0,0,1,0,0
2,19.778472973532537,1,1,4,0,0,2,1,1,0,0,0
1,11.701634909033103,1,1,4,0,1,1,0,1,0,0,0
22,89.93610195564882,1,1,4,0,1,5,1,0,1,0,0
16,68.58501299904081,1,1,4,0,0,4,1,1,0,0,0
2,12.353082173634636,1,1,4,0,2,1,1,1,0,0,0
6,20.189707309314265,0,1,5,0,0,1,1,0,1,0,0
20,11.058023233459632,1,1,5,0,0,1,1,1,0,0,0
19,128.77048272070067,1,1,4,0,0,5,0,1,0,0,0
5,45.897186428328915,0,1,5,0,0,3,1,1,0,0,0
3,21.506050443991096,1,1,3,0,0,1,0,0,0,1,0
27,175.23693907057918,1,1,4,0,0,7,0,1,0,0,0
15,110.64665762483789,1,1,3,0,0,4,1,0,0,1,0
1,10.228826616165009,1,1,4,0,0,1,1,0,0,1,0
29,67.73437041738975,1,1,2,0,0,1,1,1,0,0,0
15,138.84955473179548,1,1,4,0,14,3,1,1,0,0,0
