scd,gender,age_grp,weekday,total_qty,total_amt,category_0,category_1,category_2,category_3,event_product,num_category,amt/qty,prime_yn,employee_yn
20230116113502,0,5,1,1,9.013595294516504,1,0,0,0,0,1,9.013595294516504,1,N
20230116113504,1,2,1,17,96.77795679615767,6,0,5,1,6,3,6.501490621200964,1,N
20230116113517,1,3,1,1,10.043379921188018,0,0,1,0,1,1,10.043379921188018,0,N
20230116113520,1,3,1,4,21.79728017471026,0,2,0,0,2,1,7.094861550952263,0,Y
20230116113533,0,3,1,1,10.817796321618973,0,1,0,0,1,1,10.817796321618973,0,N
20230116113536,0,3,1,2,11.583970895183208,0,1,0,0,1,1,5.791985447591604,1,Y
20230116113581,0,5,1,7,55.33381148839129,3,3,0,0,0,3,8.430340894931753,1,Y
20230116113593,0,4,1,7,50.629986725260224,3,0,1,2,0,3,7.727818376477728,1,N
20230116113611,0,4,1,1,11.162431380106575,0,1,0,0,1,1,11.162431380106575,1,N
20230116113617,0,4,1,1,11.964523240976565,0,0,0,1,1,1,11.964523240976565,1,Y
20230116113638,1,4,1,1,10.295157949622103,0,1,0,0,1,1,10.295157949622103,0,Y
20230116113641,1,4,1,1,11.023274076435644,0,1,0,0,1,1,11.023274076435644,1,Y
20230116113674,0,4,1,11,82.72408387818044,1,3,0,5,0,4,8.52475285514135,0,N
20230116113676,0,4,1,2,20.36896858405863,1,0,1,0,1,2,10.184484292029316,1,N
20230116113679,0,4,1,1,10.1251099474784,0,0,1,0,1,1,10.1251099474784,0,N
20230116113685,1,5,1,8,58.46054311265028,4,2,0,0,3,3,8.15760978832206,1,Y
20230116113720,1,4,1,16,131.2246193720592,6,3,4,2,1,6,8.425129432842535,1,Y
20230116113732,1,3,1,23,187.30429865993466,11,3,5,2,2,7,8.629085976050963,0,Y
20230116113739,1,6,1,1,12.640555956708043,0,1,0,0,1,1,12.640555956708043,1,Y
20230116113763,1,2,1,2,20.688070069859286,0,2,0,0,2,1,10.344035034929643,0,Y
20230116113768,1,5,1,29,177.51859457281387,4,3,5,9,0,6,6.804468900323063,1,Y
20230116113770,0,4,1,40,29.553183596931056,0,0,2,1,0,2,0.8150994219593438,1,N
20230116113773,1,4,1,17,113.21747217326511,7,1,1,3,0,7,8.05157694162988,1,Y
20230116113781,0,4,1,1,11.659939309494137,0,1,0,0,1,1,11.659939309494137,1,Y
20230116113792,0,3,1,9,82.45270050185947,5,1,2,1,0,6,9.161411166873274,0,Y
20230116113794,1,3,1,1,12.01245148802774,0,1,0,0,1,1,12.01245148802774,1,Y
20230116113796,0,5,1,8,26.7277912162612,3,0,0,0,0,2,3.434436528750773,1,Y
20230116113817,0,3,1,61,214.92728867766303,17,7,2,0,0,5,5.646389230665851,1,Y
20230116113864,1,4,1,4,11.659973840178967,0,1,0,0,1,1,2.914993460044742,1,N
20230116113866,0,5,1,1,9.994287576862568,0,1,0,0,1,1,9.994287576862568,0,N
20230116113867,1,4,1,1,11.599158205567871,0,1,0,0,1,1,11.599158205567871,0,Y
20230116113905,1,5,1,1,11.964523240976565,0,0,0,1,1,1,11.964523240976565,1,Y
20230116113917,0,4,1,2,19.901536504610597,1,0,0,1,0,2,9.950768252305298,1,N
20230116113922,1,3,1,22,12.684791313266564,0,1,0,0,1,1,0.5765814233302984,0,N
20230116113923,0,3,1,62,215.4962896035918,13,2,3,6,2,5,5.345329341003701,1,Y
20230116113937,0,5,1,26,159.4286989323855,13,0,3,4,0,4,6.860649939218821,1,N
20230116113939,1,4,1,10,75.61220188920821,5,1,2,0,7,4,8.61229708850021,0,Y
20230116113946,1,3,1,17,123.03399032832914,10,1,0,2,13,5,7.936571891325557,1,Y
20230116113952,1,1,1,1,9.992047729515608,0,0,1,0,1,1,9.992047729515608,0,N
20230116113961,0,4,1,6,51.65109832037837,1,3,2,0,0,3,8.608516386729727,0,N
20230116113970,1,2,1,4,34.12930477773668,0,2,1,0,3,2,9.504703238355896,1,Y
20230116113973,1,4,1,2,20.60888027334024,0,0,1,1,1,2,10.30444013667012,1,N
20230116113991,0,4,1,14,91.61878895204164,1,7,1,2,1,6,7.701957436844764,0,N
20230116113996,1,2,1,1,9.992047729515608,0,0,1,0,1,1,9.992047729515608,0,N
20230116114001,0,4,1,26,119.96164650255507,8,3,1,2,0,5,5.896198787841942,1,N
20230116114003,1,3,1,1,9.992047729515608,0,0,1,0,1,1,9.992047729515608,0,N
20230116114004,0,2,1,13,84.81610913419598,3,3,1,2,8,6,8.507835765350714,1,Y
20230116114005,0,5,1,8,13.436684946524982,0,1,0,0,1,1,1.6795856183156228,1,N
20230116114006,0,3,1,14,104.03618949806392,0,4,8,1,0,4,7.6699781493743835,0,N
20230116114022,0,4,1,24,161.50854989862685,3,12,1,2,6,8,7.795676597017656,1,Y
20230116114036,0,4,1,40,20.866642740945583,0,0,2,0,0,1,0.5216660685236396,0,N
20230116114052,0,5,1,30,136.21165277400112,7,1,2,6,3,5,7.026192312287892,1,N
20230116114066,0,3,1,1,10.043032079974024,0,1,0,0,0,1,10.043032079974024,1,Y
20230116114075,1,3,1,1,10.377109627304575,0,0,1,0,1,1,10.377109627304575,1,Y
20230116114079,1,3,1,16,49.73097477685153,2,0,4,0,3,2,6.124434735248651,1,N
20230116114090,0,3,1,1,11.597275804538212,0,1,0,0,1,1,11.597275804538212,0,Y
20230116114097,1,5,1,11,23.601557910231747,0,2,0,0,2,1,3.4242450210443405,1,Y
20230116114108,0,6,1,32,73.34994509424625,3,0,1,5,0,4,5.987206634626599,1,N
20230116114115,0,5,1,19,114.4871652116398,5,0,1,8,0,5,6.993304196203624,1,Y
20230116114121,1,4,1,7,62.97544254992754,1,0,4,2,5,3,8.996491792846792,0,Y
20230116114178,1,4,1,4,20.980405469841543,1,1,0,0,2,2,5.245101367460386,1,Y
20230116114181,1,2,1,16,40.504234643072415,2,3,0,0,0,2,3.8048932051503095,1,N
20230116114201,1,3,1,18,153.54232251388927,9,4,3,2,2,7,8.530129028549403,0,Y
20230116114225,0,5,1,12,61.19977172709755,0,0,3,4,0,2,6.526632520951787,1,Y
20230116114226,1,2,1,1,10.251111660954445,0,1,0,0,1,1,10.251111660954445,1,Y
20230116114238,1,2,1,2,18.925492480494697,2,0,0,0,1,2,9.462746240247348,0,N
20230116114259,0,5,1,10,10.78768888290167,1,0,0,0,0,1,1.078768888290167,0,Y
20230116114276,1,3,1,48,32.10044690803544,0,0,2,1,0,2,2.3012674696251194,1,N
20230116114285,0,4,1,5,34.223027025549754,0,4,0,0,0,2,7.424455964629956,1,N
20230116114287,1,4,1,6,10.835119996209482,1,0,0,0,1,1,1.8058533327015802,0,Y
20230116114292,1,4,1,1,12.60672954604601,0,1,0,0,1,1,12.60672954604601,1,Y
20230116114295,1,2,1,18,13.054031002027504,0,1,0,0,1,1,0.7252239445570835,1,Y
20230116114297,0,4,1,7,21.77596808425669,0,2,0,0,2,1,6.109240697666994,0,N
20230116114311,0,4,1,5,33.19565980177313,0,1,0,2,2,3,8.42598103845855,1,Y
20230116114340,0,4,1,1,10.905423728938777,0,0,0,1,1,1,10.905423728938777,1,Y
20230116114345,0,5,1,1,11.701634909033103,0,1,0,0,1,1,11.701634909033103,0,Y
20230116114347,1,3,1,1,10.537256209576572,0,1,0,0,1,1,10.537256209576572,1,Y
20230116114354,0,3,1,2,21.235910877369662,1,1,0,0,2,2,10.617955438684831,0,Y
20230116114357,0,5,1,10,28.864308871638183,2,0,1,0,0,3,5.001908401018729,0,Y
20230116114360,0,5,1,2,17.905389162626776,0,2,0,0,0,2,8.952694581313388,0,N
20230116114399,0,3,1,1,10.411629578672915,0,0,1,0,1,1,10.411629578672915,0,Y
20230116114419,0,4,1,4,19.93962607430032,1,1,0,0,2,2,6.283836814539821,1,N
20230116114446,1,5,1,19,46.456687994125986,0,0,5,0,0,1,2.9245006028841267,0,N
20230116114455,1,2,1,3,27.52105912503651,0,1,0,2,0,2,9.173686375012169,1,Y
20230116114460,0,2,1,5,38.192047127540974,1,1,0,2,2,3,8.32406105439924,1,Y
20230116114471,1,5,1,5,43.985419246901216,3,2,0,0,0,4,8.797083849380243,1,Y
20230116114477,1,3,1,12,63.3735046131929,3,1,3,0,0,3,6.163781293510153,1,Y
20230116114478,1,4,1,2,22.282558748083606,1,1,0,0,2,2,11.141279374041803,1,Y
20230116114507,0,2,1,5,32.28233865441422,0,2,0,1,3,2,8.371947993332158,1,Y
20230116114527,0,3,1,1,11.701634909033103,0,1,0,0,1,1,11.701634909033103,0,Y
20230116114535,1,5,1,4,21.916385556938845,0,1,1,0,2,2,5.479096389234711,1,Y
20230116114542,1,3,1,1,11.889997957243736,0,1,0,0,1,1,11.889997957243736,0,N
20230116114543,0,4,1,5,11.74182044506377,0,1,0,0,1,1,2.3483640890127537,0,Y
20230116114544,1,4,1,1,11.634169172255593,0,1,0,0,1,1,11.634169172255593,0,Y
20230116114551,0,3,1,2,10.041552403492023,0,1,0,0,0,1,5.020776201746012,0,N
20230116114571,1,4,1,3,11.272559454860431,0,1,0,0,1,1,3.7575198182868106,1,Y
20230116114575,1,4,1,11,66.18502382009035,7,0,0,1,0,3,6.65711420318711,0,N
20230116114576,1,3,1,4,11.995555297173444,0,1,0,0,1,1,2.998888824293361,0,Y
20230116114577,0,3,1,2,11.27397006260868,0,1,0,0,1,1,5.63698503130434,0,Y
20230116114586,1,4,1,4,11.967110893538967,0,1,0,0,1,1,2.991777723384742,0,Y
20230116114596,1,3,1,2,23.107082670864468,0,0,1,1,2,2,11.553541335432234,0,Y
20230116114605,1,4,1,2,12.394777949449178,0,1,0,0,1,1,6.197388974724589,0,Y
20230116114607,1,5,1,3,11.85270650716599,0,1,0,0,1,1,3.9509021690553303,0,Y
20230116114622,1,4,1,4,11.773264603330286,0,1,0,0,1,1,2.9433161508325716,0,N
20230116114623,1,4,1,1,12.640555956708043,0,1,0,0,1,1,12.640555956708043,1,Y
20230116114630,1,4,1,1,9.576024610072505,0,0,0,1,0,1,9.576024610072505,1,Y
20230116114651,0,4,1,8,12.660254899268963,0,1,0,0,1,1,1.5825318624086204,0,Y
20230116114664,0,5,1,9,72.62365366889853,1,4,1,3,0,4,8.069294852099837,1,N
20230116114666,1,3,1,5,12.91038476554218,0,1,0,0,1,1,2.582076953108436,1,Y
20230116114680,1,5,1,2,11.583970895183208,0,1,0,0,1,1,5.791985447591604,1,Y
20230116114702,0,5,1,1,10.293500556085371,0,0,0,1,0,1,10.293500556085371,1,Y
20230116114710,1,4,1,1,11.0914986438018,0,1,0,0,0,1,11.0914986438018,0,Y
20230116114719,1,4,1,20,141.73465635950797,8,1,2,6,0,5,7.562885578640028,1,Y
20230116114731,0,4,1,5,44.80765977167975,2,2,0,1,4,5,8.96153195433595,0,Y
20230116114736,1,4,1,4,34.201863304987356,0,3,0,0,3,1,9.573080158505817,1,Y
20230116114752,1,3,1,1,11.744045122410055,0,0,0,1,1,1,11.744045122410055,0,Y
20230116114766,0,5,1,1,10.293500556085371,0,0,0,1,0,1,10.293500556085371,1,Y
20230116114768,1,4,1,2,10.856823556082633,0,1,0,0,1,1,5.428411778041316,1,Y
20230116114798,1,4,1,1,9.932706491205348,0,1,0,0,0,1,9.932706491205348,0,Y
20230116114835,1,3,1,3,28.970470075472285,3,0,0,0,1,2,9.656823358490762,1,N
20230116114837,0,2,1,6,59.475628973470855,3,2,0,1,3,5,9.912604828911808,1,Y
20230116114858,0,4,1,47,243.62379634430732,13,2,5,10,0,7,6.325365458773528,1,N
20230116114866,1,4,1,2,19.870340285771334,0,2,0,0,0,1,9.935170142885667,1,Y
20230116114928,0,3,1,3,18.243594996355938,2,0,0,0,0,1,6.672752323291065,0,Y
20230116114951,0,3,1,1,10.042248994577704,0,0,1,0,1,1,10.042248994577704,0,Y
20230116114973,0,5,1,16,81.92509786413724,5,1,0,4,0,4,6.534521721822875,1,N
20230116114978,0,5,1,1,9.99884318585288,0,1,0,0,0,1,9.99884318585288,0,Y
20230116114998,1,5,1,13,42.952487826876634,0,0,0,4,0,2,3.9702691265127514,1,Y
20230116115005,0,2,1,1,10.197909361850968,0,0,1,0,1,1,10.197909361850968,0,N
20230116115006,1,3,1,1,9.99884318585288,0,1,0,0,0,1,9.99884318585288,1,Y
20230116115007,0,4,1,25,90.86373397836107,3,0,3,5,0,4,5.674680923464327,1,N
20230116115011,0,5,1,25,112.10860298417974,5,2,4,3,0,5,5.778611617724754,1,N
20230116115033,1,5,1,1,10.063819091438468,0,1,0,0,1,1,10.063819091438468,1,Y
20230116115049,1,2,1,13,82.94730287632007,3,4,2,0,4,5,7.902604140601129,1,Y
20230116115058,0,2,1,7,13.37572725967452,0,1,0,0,1,1,1.910818179953503,0,N
20230116115059,0,2,1,2,11.026418400105412,0,1,0,0,1,1,5.513209200052706,0,Y
20230116115088,1,6,1,2,11.372938997391172,0,1,0,0,1,1,5.686469498695586,1,N
20230116115108,0,3,1,11,26.21107361132814,3,0,0,0,0,1,4.057554193539761,1,N
20230116115111,1,5,1,1,11.31167793650524,0,1,0,0,1,1,11.31167793650524,0,N
20230116115136,1,3,1,3,11.370705002910707,0,1,0,0,1,1,3.790235000970236,1,Y
20230116115157,0,3,1,1,11.33117574464663,0,1,0,0,1,1,11.33117574464663,0,N
20230116115162,1,3,1,1,11.162431380106575,0,1,0,0,1,1,11.162431380106575,1,N
20230116115185,1,3,1,1,10.200476184308208,0,1,0,0,1,1,10.200476184308208,1,Y
20230116115189,1,3,1,30,10.984801076625908,0,0,1,0,0,1,0.36616003588753027,1,Y
20230116115198,0,2,1,13,14.42906730355996,0,1,0,0,1,1,1.1099282541199968,0,N
20230116115199,0,3,1,7,51.1293540834031,2,0,0,4,0,2,7.644031125455615,1,N
20230116115201,0,4,1,10,42.98426142954915,1,2,1,0,4,3,5.320730361149635,1,N
20230116115203,1,4,1,2,20.30513924447748,0,2,0,0,2,1,10.15256962223874,1,Y
20230116115230,0,4,1,6,35.00250602362674,0,2,2,0,0,2,6.5291199858752424,1,N
20230116115269,1,3,1,13,27.681383651218155,3,0,0,0,0,1,2.6417831781365155,0,N
20230116115280,0,3,1,4,18.609071810615617,1,0,1,0,2,2,5.880947212221458,0,N
20230116115290,0,3,1,4,11.103768550523514,0,0,1,0,1,1,2.7759421376308784,0,N
20230116115293,1,3,1,5,11.685120925465174,0,1,0,0,1,1,2.3370241850930347,0,Y
20230116115321,0,5,1,3,18.61905825298031,0,2,0,0,0,1,6.9086802614882385,1,N
20230116115328,0,3,1,1,10.890833028775653,0,1,0,0,1,1,10.890833028775653,1,Y
20230116115353,0,5,1,11,24.680536133918725,0,2,0,0,2,1,6.291624888825856,1,N
20230116115366,1,2,1,29,198.72630085400115,6,11,3,3,1,9,7.719968219967743,0,Y
20230116115367,0,4,1,4,34.17728705558324,0,1,0,3,0,2,8.54432176389581,0,Y
20230116115386,1,5,1,3,12.33361237393114,0,1,0,0,1,1,4.111204124643714,0,N
20230116115435,1,3,1,1,9.48903215258983,0,1,0,0,0,1,9.48903215258983,1,Y
20230116115441,0,4,1,1,11.364344246857838,0,0,0,1,0,1,11.364344246857838,1,Y
20230116115450,1,3,1,3,29.652631459388964,1,2,0,0,3,2,9.884210486462988,1,N
20230116115465,1,5,1,9,66.44460833130256,3,2,0,2,7,5,8.140299871565247,1,Y
20230116115482,1,3,1,16,62.09267576646525,4,1,1,1,0,4,4.62577301440514,0,N
20230116115494,0,5,1,7,57.47006266208244,5,0,1,0,2,2,8.819957351440054,0,N
20230116115547,0,4,1,45,151.96165761201937,7,0,2,9,3,5,6.064821765749318,1,N
20230116115566,1,5,1,1,11.336582003702777,0,1,0,0,1,1,11.336582003702777,0,Y
20230116115592,1,3,1,4,21.059503921156086,0,2,0,0,1,1,5.2648759802890215,0,Y
20230116115626,0,5,1,12,69.67142301287538,1,1,6,0,0,3,7.717777344196451,0,Y
20230116115631,0,4,1,1,11.737515968943349,0,1,0,0,1,1,11.737515968943349,0,N
20230116115635,1,3,1,49,38.027997789672526,3,0,1,0,0,2,3.477874648933731,1,N
20230116115637,1,3,1,18,126.66531523664673,6,6,0,1,4,4,7.805636283910672,1,Y
20230116115638,1,4,1,1,11.771482491094766,0,1,0,0,1,1,11.771482491094766,0,N
20230116115654,0,3,1,6,42.420056891533136,0,3,1,1,0,4,7.558776811694505,0,N
20230116115656,1,5,1,70,283.4079066566065,15,1,5,10,0,5,6.668479723377012,1,Y
20230116115683,0,4,1,1,10.817796321618973,0,1,0,0,1,1,10.817796321618973,0,N
20230116115684,0,4,1,6,44.88404043108638,0,5,0,0,0,2,8.044682542962544,0,N
20230116115697,1,3,1,4,21.02127102348183,0,1,1,0,2,2,6.785868540480624,0,Y
20230116115698,0,2,1,7,11.878575016374096,0,1,0,0,0,1,1.6969392880534424,0,Y
20230116115706,1,4,1,3,29.710304999077806,0,0,0,3,0,1,9.903434999692601,1,Y
20230116115707,0,3,1,3,11.013303511711564,0,1,0,0,1,1,3.6711011705705214,1,Y
20230116115718,1,3,1,11,13.275056996233587,0,1,0,0,1,1,1.2068233632939624,0,N
20230116115802,0,2,1,1,10.56522146239033,0,1,0,0,1,1,10.56522146239033,1,Y
20230116115809,1,3,1,7,10.81067699302108,1,0,0,0,1,1,1.54438242757444,1,Y
20230116115813,0,5,1,1,11.634169172255593,0,1,0,0,1,1,11.634169172255593,0,Y
20230116115821,1,4,1,6,46.924075294955486,0,3,1,1,0,4,8.46417178427658,0,N
20230116115822,1,3,1,9,19.691267048906173,2,0,0,0,1,2,2.5167075270826063,0,Y
20230116115823,0,3,1,3,11.349700403867262,0,1,0,0,1,1,3.7832334679557538,1,Y
20230116115826,0,5,1,17,83.28589499876612,1,1,8,0,0,3,5.6270216086504865,0,N
20230116115868,1,6,1,1,9.901836189786897,0,0,1,0,1,1,9.901836189786897,1,N
20230116115881,1,2,1,4,40.08778843158407,1,3,0,0,4,2,10.021947107896018,1,Y
20230116115883,1,4,1,3,11.679430937634889,0,1,0,0,1,1,3.8931436458782964,0,Y
20230116115886,1,5,1,1,10.537256209576572,0,1,0,0,1,1,10.537256209576572,1,Y
20230116115915,1,3,1,2,10.685995431600867,0,0,1,0,1,1,5.342997715800434,1,Y
20230116115922,0,4,1,4,11.778929252178736,0,1,0,0,1,1,2.944732313044684,1,N
20230116115930,1,4,1,1,10.173972600159388,0,1,0,0,1,1,10.173972600159388,1,Y
20230116115996,1,4,1,1,11.55200193695202,0,1,0,0,1,1,11.55200193695202,1,Y
20230116115999,1,4,1,2,11.583970895183208,0,1,0,0,1,1,5.791985447591604,1,Y
20230116116002,0,4,1,1,11.867525257270382,1,0,0,0,0,1,11.867525257270382,0,Y
20230116116019,0,4,1,6,52.91163131409701,0,6,0,0,0,3,8.818605219016169,0,N
20230116116045,0,3,1,5,12.228328144428588,0,1,0,0,1,1,2.4456656288857177,0,N
20230116116047,0,3,1,6,36.4841133459207,0,4,0,0,0,2,6.754137622980528,0,N
20230116116060,1,5,1,3,23.54816015792076,0,2,0,0,2,1,8.66362497177853,1,N
20230116116062,0,4,1,15,12.741032677338874,0,1,0,0,1,1,0.8494021784892583,1,Y
20230116116069,1,4,1,29,144.61888096984816,4,9,1,2,0,6,6.751505759721356,1,Y
20230116116071,1,4,1,7,39.234499125065696,3,0,0,1,0,3,6.853040578468129,0,Y
20230116116085,1,4,1,5,11.6424262455806,0,1,0,0,1,1,2.32848524911612,1,Y
20230116116089,1,4,1,5,46.50799932640962,0,1,4,0,5,2,9.301599865281924,1,Y
20230116116102,0,4,1,18,71.28900183572637,3,0,1,4,1,4,7.285920043841488,0,N
20230116116111,1,6,1,4,36.88508030373989,3,0,0,1,0,2,9.221270075934973,0,N
20230116116134,1,5,1,32,202.3768438104668,12,3,3,6,4,6,7.147094992762969,1,Y
20230116116135,1,5,1,46,164.28816354110523,11,0,6,0,1,3,5.405347262536864,0,N
20230116116162,1,4,1,15,105.54835452116619,8,3,0,1,0,5,7.704167335598698,0,Y
20230116116163,1,5,1,1,11.39766050629526,0,0,0,1,0,1,11.39766050629526,0,Y
20230116116171,0,2,1,23,89.80784322470582,4,2,4,0,0,4,6.178519819164516,0,Y
20230116116187,1,4,1,4,18.348160318671297,0,1,1,0,0,2,4.587040079667824,1,N
20230116116205,1,5,1,1,9.481435640823564,1,0,0,0,0,1,9.481435640823564,1,N
20230116116207,1,5,1,5,11.81222232388424,1,0,0,0,1,1,2.362444464776848,0,N
20230116116218,0,4,1,10,12.711235264711298,1,0,0,0,1,1,1.2711235264711298,1,N
20230116116221,0,5,1,24,127.71721956091514,6,3,2,5,0,6,6.638623312659264,1,N
20230116116228,0,3,1,16,110.14010590940556,9,3,2,0,0,5,7.238926295116288,1,N
20230116116232,1,3,1,1,11.023274076435644,0,1,0,0,1,1,11.023274076435644,1,Y
20230116116259,1,2,1,17,117.27036060337878,6,4,2,2,6,6,7.575946288981983,0,N
20230116116275,1,3,1,11,12.737606368881494,0,1,0,0,1,1,1.157964215352863,0,N
20230116116307,1,3,1,7,53.62909963018148,0,5,1,0,0,3,8.13462435225676,1,Y
20230116116312,1,3,1,1,10.890833028775653,0,1,0,0,1,1,10.890833028775653,1,Y
20230116116317,1,5,1,12,37.19820434253035,0,0,3,1,0,2,4.478818863948799,0,Y
20230116116329,1,3,1,18,149.410069486282,5,2,2,8,5,7,8.545441686539633,0,Y
20230116116355,1,3,1,6,36.97915077461782,0,0,0,4,0,1,6.91065963489168,0,Y
20230116116380,0,3,1,2,19.94774765834728,0,2,0,0,2,1,9.97387382917364,1,Y
20230116116404,1,4,1,5,11.042937835596494,0,1,0,0,0,1,2.2085875671192987,0,Y
20230116116409,1,3,1,1,10.090838109351523,0,1,0,0,0,1,10.090838109351523,0,Y
20230116116416,0,2,1,1,9.734240155229443,1,0,0,0,0,1,9.734240155229443,1,Y
20230116116454,0,3,1,8,49.80811337599028,3,0,1,1,4,4,7.588751725195484,0,Y
20230116116464,1,6,1,1,11.235008887808728,0,1,0,0,1,1,11.235008887808728,0,N
20230116116504,0,4,1,5,39.92841490183098,3,0,1,0,2,3,8.734541864345632,0,Y
20230116116505,0,3,1,1,12.01245148802774,0,1,0,0,1,1,12.01245148802774,1,Y
20230116116506,1,3,1,3,11.013303511711564,0,1,0,0,1,1,3.6711011705705214,1,Y
20230116116517,1,4,1,2,11.404103409534896,0,1,0,0,1,1,5.702051704767448,1,Y
20230116116529,1,4,1,1,10.537256209576572,0,1,0,0,1,1,10.537256209576572,1,Y
20230116116531,0,5,1,28,141.25701445656196,2,2,3,10,0,5,6.500954611478306,1,N
20230116116548,0,4,1,14,80.89567589781335,4,0,1,5,0,5,6.65586777349899,1,N
20230116116558,1,3,1,2,10.847704687051122,0,0,1,0,1,1,5.423852343525561,1,Y
20230116116592,1,2,1,1,9.99884318585288,0,1,0,0,0,1,9.99884318585288,0,Y
20230116116600,0,4,1,11,11.991647230585656,0,1,0,0,1,1,1.0901497482350597,0,N
20230116116603,1,3,1,2,11.6303973411104,0,1,0,0,1,1,5.8151986705552,0,Y
20230116116641,1,3,1,1,9.992047729515608,0,0,1,0,1,1,9.992047729515608,0,N
20230116116651,1,5,1,1,10.537256209576572,0,1,0,0,1,1,10.537256209576572,1,Y
20230116116652,1,5,1,1,10.335464755184402,0,1,0,0,1,1,10.335464755184402,1,Y
20230116116663,0,4,1,5,45.318853466731206,2,0,1,2,0,3,9.06377069334624,0,N
20230116116686,0,3,1,27,187.35190148523736,13,1,2,7,0,6,7.533867036574753,1,Y
20230116116694,0,6,1,10,65.65534275567795,4,3,0,0,0,4,7.792063388400968,1,N
20230116116738,1,4,1,1,11.664942441499328,0,1,0,0,1,1,11.664942441499328,1,N
20230116116745,1,3,1,1,10.689692377847104,0,1,0,0,1,1,10.689692377847104,0,Y
20230116116784,0,4,1,8,33.65674792773039,0,3,0,0,3,1,4.3659703287816365,0,Y
20230116116790,0,2,1,20,83.26820965685982,4,0,1,4,0,3,6.028205769073151,1,Y
20230116116813,0,5,1,2,19.08427469310525,1,0,0,1,0,2,9.542137346552625,0,N
20230116116815,1,3,1,5,12.78834692288033,0,1,0,0,1,1,2.557669384576066,0,N
20230116116843,0,2,1,2,12.353082173634636,0,1,0,0,1,1,6.176541086817318,1,Y
20230116116851,1,2,1,2,19.918866823168365,0,0,0,2,0,1,9.959433411584182,0,Y
20230116116861,1,5,1,12,94.02874524556584,3,4,1,2,3,8,8.794309234856861,1,Y
20230116116872,0,2,1,6,57.13455065889513,2,1,1,2,3,5,9.522425109815854,1,Y
20230116116876,1,3,1,1,11.180873444782508,0,1,0,0,1,1,11.180873444782508,1,Y
20230116116933,0,4,1,4,33.23264840290601,0,3,1,0,0,3,8.308162100726502,1,N
20230116116937,0,4,1,2,11.101809420353216,1,0,0,0,1,1,5.550904710176608,1,N
20230116116939,1,4,1,2,12.353082173634636,0,1,0,0,1,1,6.176541086817318,1,Y
20230116116971,0,2,1,3,27.32112960840277,2,0,1,0,3,2,9.107043202800924,1,N
20230116116983,0,2,1,10,45.139425740601546,0,0,5,0,0,1,4.513942574060154,1,Y
20230116116988,1,4,1,31,147.59297314879507,6,0,6,5,3,5,6.376907176287628,1,Y
20230116116991,0,6,1,13,51.79217159870814,2,0,3,1,0,3,5.717877914833582,0,N
20230116117028,0,3,1,1,10.365931428719277,0,0,0,1,0,1,10.365931428719277,1,N
20230116117031,1,5,1,5,46.28074349559923,0,3,1,1,2,3,9.256148699119846,1,Y
20230116117052,1,3,1,11,65.50935989897089,4,1,1,1,6,4,7.570490808096069,1,Y
20230116117065,0,3,1,1,10.267157970987247,0,0,1,0,1,1,10.267157970987247,0,Y
20230116117067,1,3,1,1,10.39626121569437,0,1,0,0,1,1,10.39626121569437,0,Y
20230116117070,1,3,1,1,10.5808355811871,0,1,0,0,1,1,10.5808355811871,0,Y
20230116117071,0,5,1,1,11.291954551767637,0,1,0,0,0,1,11.291954551767637,1,Y
20230116117074,0,2,1,1,9.992047729515608,0,0,1,0,1,1,9.992047729515608,0,N
20230116117075,1,3,1,5,11.783379991755384,0,1,0,0,1,1,2.3566759983510766,1,Y
20230116117076,1,5,1,4,36.3145052854247,0,3,0,1,0,2,9.078626321356175,0,N
20230116117122,1,4,1,3,11.679430937634889,0,1,0,0,1,1,3.8931436458782964,0,Y
20230116117124,1,4,1,5,25.95001931334108,0,2,1,0,0,2,5.81552227023881,1,N
20230116117179,0,4,1,2,11.363415666242556,0,1,0,0,1,1,5.681707833121278,0,Y
20230116117200,1,4,1,10,36.74790591997902,0,4,0,0,0,3,4.042769286862487,1,N
20230116117211,0,4,1,5,11.298506245754997,0,1,0,0,1,1,2.259701249150999,0,N
20230116117224,0,2,1,2,11.247617873161454,0,1,0,0,1,1,5.623808936580727,0,Y
20230116117226,1,5,1,4,12.825575976983862,0,1,0,0,1,1,3.2063939942459654,0,N
20230116117234,1,4,1,4,21.83023125257347,0,2,0,0,2,1,7.049841440770168,1,N
20230116117247,1,2,1,4,34.684150165145695,1,0,3,0,0,2,8.671037541286424,0,Y
20230116117275,0,5,1,35,77.91029391587779,7,1,1,0,0,4,3.215909624749314,1,N
20230116117285,1,5,1,1,9.043458999670106,1,0,0,0,1,1,9.043458999670106,0,Y
20230116117288,0,3,1,2,20.117878513195176,1,0,1,0,2,2,10.058939256597588,0,N
20230116117299,1,5,1,21,142.97007521662812,7,6,2,1,1,7,7.903029605732254,0,Y
20230116117301,1,2,1,20,134.11223636802407,6,6,0,2,9,7,7.954385822127593,0,Y
20230116117315,0,4,1,14,52.45757681477916,2,2,2,0,0,5,5.672560279404855,1,N
20230116117323,1,3,1,2,18.618800474832945,0,1,0,1,1,2,9.309400237416472,1,Y
20230116117338,1,3,1,4,22.097490830642656,0,2,0,0,2,1,5.524372707660664,1,Y
20230116117356,0,2,1,6,47.884506948692675,2,2,0,1,4,4,8.541799202032548,1,Y
